Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Material Actual,485321Actual-ProducedMaterialproduced702g,Material Lot,HYDL3180610,correspondsToLot
Material Actual,485322Actual-ProducedMaterialproduced370g,Material Lot,HYDL3180611,correspondsToLot
Material Actual,485323Actual-ProducedMaterialproduced370g,Material Lot,HYDL3180612,correspondsToLot
Material Actual,486413Actual-ProducedMaterialproduced980g,Material Lot,HYDM3180609,correspondsToLot
Material Actual,473948Actual-ProducedMaterialproduced620g,Material Lot,HYDK3240406,correspondsToLot
Material Actual,473949Actual-ProducedMaterialproduced643g,Material Lot,HYDK3240407,correspondsToLot
Material Actual,473950Actual-ProducedMaterialproduced620g,Material Lot,HYDK3240408,correspondsToLot
Material Actual,473952Actual-ProducedMaterialproduced393g,Material Lot,HYDK3240409,correspondsToLot
Material Actual,473953Actual-ProducedMaterialproduced400g,Material Lot,HYDK3240410,correspondsToLot
Material Actual,473967Actual-ProducedMaterialproduced693g,Material Lot,HYDQ3240404,correspondsToLot
Material Actual,473989Actual-ProducedMaterialproduced694g,Material Lot,HYDQ3240408,correspondsToLot
Material Actual,473990Actual-ProducedMaterialproduced709g,Material Lot,HYDQ3240409,correspondsToLot
Material Actual,473991Actual-ProducedMaterialproduced334g,Material Lot,HYDQ3240410,correspondsToLot
Material Actual,473992Actual-ProducedMaterialproduced335g,Material Lot,HYDQ3240411,correspondsToLot
Material Actual,473968Actual-ProducedMaterialproduced694g,Material Lot,HYDQ3240405,correspondsToLot
Material Actual,473969Actual-ProducedMaterialproduced330g,Material Lot,HYDQ3240406,correspondsToLot
Material Actual,473970Actual-ProducedMaterialproduced331g,Material Lot,HYDQ3240407,correspondsToLot
Material Actual,473976Actual-ProducedMaterialproduced626g,Material Lot,HYDK3240411,correspondsToLot
Material Actual,473977Actual-ProducedMaterialproduced639g,Material Lot,HYDK3240412,correspondsToLot
Material Actual,473978Actual-ProducedMaterialproduced395g,Material Lot,HYDK3240413,correspondsToLot
Material Actual,473979Actual-ProducedMaterialproduced388g,Material Lot,HYDK3240414,correspondsToLot
Material Actual,477922Actual-ProducedMaterialproduced1220g,Material Lot,HYDK3160505,correspondsToLot
Material Actual,477923Actual-ProducedMaterialproduced1230g,Material Lot,HYDK3160506,correspondsToLot
Material Actual,477873Actual-ProducedMaterialproduced1222g,Material Lot,HYDK3160503,correspondsToLot
Material Actual,477874Actual-ProducedMaterialproduced1220g,Material Lot,HYDK3160504,correspondsToLot
Material Actual,477879Actual-ProducedMaterialproduced574g,Material Lot,HYDQ3160504,correspondsToLot
Material Actual,477880Actual-ProducedMaterialproduced585g,Material Lot,HYDQ3160505,correspondsToLot
Material Actual,477881Actual-ProducedMaterialproduced362g,Material Lot,HYDQ3160506,correspondsToLot
Material Actual,477882Actual-ProducedMaterialproduced364g,Material Lot,HYDQ3160507,correspondsToLot
Material Actual,477901Actual-ProducedMaterialproduced590g,Material Lot,HYDQ3160508,correspondsToLot
Material Actual,477902Actual-ProducedMaterialproduced589g,Material Lot,HYDQ3160509,correspondsToLot
Material Actual,477903Actual-ProducedMaterialproduced381g,Material Lot,HYDQ3160510,correspondsToLot
Material Actual,477904Actual-ProducedMaterialproduced380g,Material Lot,HYDQ3160511,correspondsToLot
Material Actual,477953Actual-ProducedMaterialproduced1205g,Material Lot,HYDK3160507,correspondsToLot
Material Actual,469587Actual-ProducedMaterialproduced674g,Material Lot,HYDK3030408,correspondsToLot
Material Actual,469588Actual-ProducedMaterialproduced674g,Material Lot,HYDK3030409,correspondsToLot
Material Actual,469589Actual-ProducedMaterialproduced630g,Material Lot,HYDM3030404,correspondsToLot
Material Actual,469591Actual-ProducedMaterialproduced352g,Material Lot,HYDK3030411,correspondsToLot
Material Actual,469594Actual-ProducedMaterialproduced636g,Material Lot,HYDM3030407,correspondsToLot
Material Actual,469617Actual-ProducedMaterialproduced275g,Material Lot,HYDM3030408,correspondsToLot
Material Actual,469618Actual-ProducedMaterialproduced270g,Material Lot,HYDM3030409,correspondsToLot
Material Actual,469619Actual-ProducedMaterialproduced169g,Material Lot,HYDM3030410,correspondsToLot
Material Actual,469620Actual-ProducedMaterialproduced167g,Material Lot,HYDM3030411,correspondsToLot
Material Actual,469621Actual-ProducedMaterialproduced666g,Material Lot,HYDK3030412,correspondsToLot
Material Actual,469622Actual-ProducedMaterialproduced668g,Material Lot,HYDK3030413,correspondsToLot
Material Actual,469623Actual-ProducedMaterialproduced352g,Material Lot,HYDK3030414,correspondsToLot
Material Actual,469590Actual-ProducedMaterialproduced357g,Material Lot,HYDK3030410,correspondsToLot
Material Actual,469592Actual-ProducedMaterialproduced393g,Material Lot,HYDM3030405,correspondsToLot
Material Actual,469593Actual-ProducedMaterialproduced397g,Material Lot,HYDM3030406,correspondsToLot
Material Actual,469611Actual-ProducedMaterialproduced608g,Material Lot,HYDQ3030409,correspondsToLot
Material Actual,469614Actual-ProducedMaterialproduced448g,Material Lot,HYDQ3030412,correspondsToLot
Material Actual,469624Actual-ProducedMaterialproduced351g,Material Lot,HYDK3030415,correspondsToLot
Material Actual,469633Actual-ProducedMaterialproduced800g,Material Lot,HYDM3030412,correspondsToLot
Material Actual,469634Actual-ProducedMaterialproduced794g,Material Lot,HYDM3030413,correspondsToLot
Material Actual,469648Actual-ProducedMaterialproduced435g,Material Lot,HYDQ3030415,correspondsToLot
Material Actual,469649Actual-ProducedMaterialproduced456g,Material Lot,HYDQ3030416,correspondsToLot
Material Actual,469641Actual-ProducedMaterialproduced347g,Material Lot,HYDK3030418,correspondsToLot
Material Actual,469671Actual-ProducedMaterialproduced600g,Material Lot,HYDQ3030417,correspondsToLot
Material Actual,469672Actual-ProducedMaterialproduced596g,Material Lot,HYDQ3030418,correspondsToLot
Material Actual,469673Actual-ProducedMaterialproduced437g,Material Lot,HYDQ3030419,correspondsToLot
Material Actual,469674Actual-ProducedMaterialproduced436g,Material Lot,HYDQ3030420,correspondsToLot
Material Actual,469642Actual-ProducedMaterialproduced348g,Material Lot,HYDK3030419,correspondsToLot
Material Actual,469646Actual-ProducedMaterialproduced605g,Material Lot,HYDQ3030413,correspondsToLot
Material Actual,469647Actual-ProducedMaterialproduced630g,Material Lot,HYDQ3030414,correspondsToLot
Material Actual,474076Actual-ProducedMaterialproduced384g,Material Lot,HYDK3250406,correspondsToLot
Material Actual,474077Actual-ProducedMaterialproduced395g,Material Lot,HYDK3250407,correspondsToLot
Material Actual,474117Actual-ProducedMaterialproduced629g,Material Lot,HYDK3250410,correspondsToLot
Material Actual,474134Actual-ProducedMaterialproduced425g,Material Lot,HYDL3250408,correspondsToLot
Material Actual,474116Actual-ProducedMaterialproduced629g,Material Lot,HYDK3250409,correspondsToLot
Material Actual,474118Actual-ProducedMaterialproduced387g,Material Lot,HYDK3250411,correspondsToLot
Material Actual,474119Actual-ProducedMaterialproduced385g,Material Lot,HYDK3250412,correspondsToLot
Material Actual,474124Actual-ProducedMaterialproduced830g,Material Lot,HYDQ3250404,correspondsToLot
Material Actual,474125Actual-ProducedMaterialproduced826g,Material Lot,HYDQ3250405,correspondsToLot
Material Actual,474126Actual-ProducedMaterialproduced421g,Material Lot,HYDQ3250406,correspondsToLot
Material Actual,474131Actual-ProducedMaterialproduced684g,Material Lot,HYDL3250405,correspondsToLot
Material Actual,474132Actual-ProducedMaterialproduced688g,Material Lot,HYDL3250406,correspondsToLot
Material Actual,474133Actual-ProducedMaterialproduced428g,Material Lot,HYDL3250407,correspondsToLot
Material Actual,474127Actual-ProducedMaterialproduced426g,Material Lot,HYDQ3250407,correspondsToLot
Material Actual,474158Actual-ProducedMaterialproduced773g,Material Lot,HYDQ3250408,correspondsToLot
Material Actual,474159Actual-ProducedMaterialproduced769g,Material Lot,HYDQ3250409,correspondsToLot
Material Actual,474160Actual-ProducedMaterialproduced396g,Material Lot,HYDQ3250410,correspondsToLot
Material Actual,474161Actual-ProducedMaterialproduced405g,Material Lot,HYDQ3250411,correspondsToLot
Material Actual,474162Actual-ProducedMaterialproduced625g,Material Lot,HYDK3250417,correspondsToLot
Material Actual,474163Actual-ProducedMaterialproduced638g,Material Lot,HYDK3250418,correspondsToLot
Material Actual,474139Actual-ProducedMaterialproduced399g,Material Lot,HYDK3250415,correspondsToLot
Material Actual,474140Actual-ProducedMaterialproduced405g,Material Lot,HYDK3250416,correspondsToLot
Material Actual,474153Actual-ProducedMaterialproduced830g,Material Lot,HYDL3250409,correspondsToLot
Material Actual,474154Actual-ProducedMaterialproduced805g,Material Lot,HYDL3250410,correspondsToLot
Material Actual,474155Actual-ProducedMaterialproduced520g,Material Lot,HYDL3250411,correspondsToLot
Material Actual,474156Actual-ProducedMaterialproduced495g,Material Lot,HYDL3250412,correspondsToLot
Material Actual,474137Actual-ProducedMaterialproduced650g,Material Lot,HYDK3250413,correspondsToLot
Material Actual,474138Actual-ProducedMaterialproduced663g,Material Lot,HYDK3250414,correspondsToLot
Material Actual,474164Actual-ProducedMaterialproduced386g,Material Lot,HYDK3250419,correspondsToLot
Material Actual,474165Actual-ProducedMaterialproduced388g,Material Lot,HYDK3250420,correspondsToLot
Material Actual,474212Actual-ProducedMaterialproduced628g,Material Lot,HYDK3250426,correspondsToLot
Material Actual,474213Actual-ProducedMaterialproduced385g,Material Lot,HYDK3250427,correspondsToLot
Material Actual,474214Actual-ProducedMaterialproduced381g,Material Lot,HYDK3250428,correspondsToLot
Material Actual,474233Actual-ProducedMaterialproduced786g,Material Lot,HYDQ3260401,correspondsToLot
Material Actual,484222Actual-ProducedMaterialproduced975g,Material Lot,HYDM3120608,correspondsToLot
Material Actual,484223Actual-ProducedMaterialproduced960g,Material Lot,HYDM3120609,correspondsToLot
Material Actual,484226Actual-ProducedMaterialproduced676g,Material Lot,HYDK3120601,correspondsToLot
Material Actual,484227Actual-ProducedMaterialproduced700g,Material Lot,HYDK3120602,correspondsToLot
Material Actual,484230Actual-ProducedMaterialproduced855g,Material Lot,HYDQ3120612,correspondsToLot
Material Actual,484231Actual-ProducedMaterialproduced852g,Material Lot,HYDQ3120613,correspondsToLot
Material Actual,484249Actual-ProducedMaterialproduced695g,Material Lot,HYDM3130600,correspondsToLot
Material Actual,484250Actual-ProducedMaterialproduced695g,Material Lot,HYDM3130601,correspondsToLot
Material Actual,484232Actual-ProducedMaterialproduced431g,Material Lot,HYDQ3120614,correspondsToLot
Material Actual,484243Actual-ProducedMaterialproduced462g,Material Lot,HYDK3120603,correspondsToLot
Material Actual,484244Actual-ProducedMaterialproduced458g,Material Lot,HYDK3120604,correspondsToLot
Material Actual,484246Actual-ProducedMaterialproduced1051g,Material Lot,HYDL3130600,correspondsToLot
Material Actual,484247Actual-ProducedMaterialproduced1069g,Material Lot,HYDL3130601,correspondsToLot
Material Actual,484233Actual-ProducedMaterialproduced438g,Material Lot,HYDQ3120615,correspondsToLot
