Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Segment Response,SRPS-0125305001001-470061,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001-470061,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125305001001-470062,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001-470062,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125305001001_001-470063,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001_001-470063,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125305001001_001-470105,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001_001-470105,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125305001001_001-470106,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001_001-470106,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125305001001_001-470064,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001_001-470064,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001-470068,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470068,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001-470069,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470069,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001_001-470070,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001_001-470070,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001-470098,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470098,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001-470099,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470099,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001_001-470100,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001_001-470100,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001_001-470101,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001_001-470101,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125270001001-470112,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125270001001-470112,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125270001001-470113,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125270001001-470113,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125305001001-470130,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001-470130,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125305001001-470131,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001-470131,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125305001001_001-470132,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125305001001_001-470132,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001-470056,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470056,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0125111001001_001-470071,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001_001-470071,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0124582001001-461887,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0124582001001-461887,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0124582001001-461888,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0124582001001-461888,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0124730001001-461880,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0124730001001-461880,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0124711001001_001-461891,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0124711001001_001-461891,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0124711001001_001-461892,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0124711001001_001-461892,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0124711001001-461895,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0124711001001-461895,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0124711001001-461896,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0124711001001-461896,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0123672001001-461931,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0123672001001-461931,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0123672001001-461932,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0123672001001-461932,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0124582001001-461933,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0124582001001-461933,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0124582001001-461934,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0124582001001-461934,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0123672001001-461951,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0123672001001-461951,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0123672001001-461952,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0123672001001-461952,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0124720001001-461935,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0124720001001-461935,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0124582001001-461958,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0124582001001-461958,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0124582001001-461959,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0124582001001-461959,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0124720001001-461964,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0124720001001-461964,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0124720001001-461965,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0124720001001-461965,Segment Data,Crew-AANA,containsData
Segment Response,SRPS-0124720001001-461936,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0124720001001-461936,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125111001001-470380,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125111001001-470380,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001-470412,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125347001001-470412,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001-470413,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125347001001-470413,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001_001-470414,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125347001001_001-470414,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001_001-470415,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125347001001_001-470415,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125111001001_001-470381,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125111001001_001-470381,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125111001001-470400,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125111001001-470400,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125111001001-470448,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470448,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125111001001_001-470382,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125111001001_001-470382,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125111001001-470430,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470430,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125111001001-470431,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470431,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125111001001_001-470432,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001_001-470432,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125111001001_001-470433,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001_001-470433,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125111001001-470449,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001-470449,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125111001001_001-470450,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001_001-470450,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125111001001_001-470451,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125111001001_001-470451,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125303001001-470385,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125303001001-470385,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125303001001-470386,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125303001001-470386,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001-470481,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125347001001-470481,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125347001001-470392,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125347001001-470392,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001-470393,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125347001001-470393,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001_001-470394,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125347001001_001-470394,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001_001-470395,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125347001001_001-470395,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125303001001-470409,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125303001001-470409,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125303001001-470410,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0125303001001-470410,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0125347001001-470442,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125347001001-470442,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125347001001-470443,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125347001001-470443,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125347001001_001-470444,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125347001001_001-470444,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125347001001_001-470445,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125347001001_001-470445,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125303001001-470455,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125303001001-470455,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0125303001001-470456,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0125303001001-470456,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126668001001_001-485240,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126668001001_001-485240,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126680001001-485254,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126680001001-485254,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126680001001_001-485256,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126680001001_001-485256,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126680001001_001-485257,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126680001001_001-485257,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126399001001-485284,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126399001001-485284,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126399001001-485285,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126399001001-485285,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126680001001-485287,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126680001001-485287,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126680001001-485288,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126680001001-485288,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126680001001_001-485291,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126680001001_001-485291,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126680001001_001-485292,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126680001001_001-485292,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126544001001_001-486353,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126544001001_001-486353,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126669001001-486358,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126669001001-486358,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126669001001-486359,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126669001001-486359,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126669001001_001-486360,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126669001001_001-486360,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126669001001_001-486361,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126669001001_001-486361,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126541001001-486373,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126541001001-486373,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126668001001-485294,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126668001001-485294,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126544001001-485308,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126544001001-485308,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126544001001-485309,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126544001001-485309,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126544001001_001-485311,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126544001001_001-485311,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126544001001_001-485312,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126544001001_001-485312,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126668001001_001-485295,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126668001001_001-485295,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126541001001-486374,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126541001001-486374,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126541001001_001-486375,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126541001001_001-486375,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126541001001_001-486376,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126541001001_001-486376,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126544001001_001-486387,Segment Data,Crew-CCNA,containsData
Segment Response,SRPS-0126544001001_001-486387,Segment Data,Shift1Shift1NA,containsData
Segment Response,SRPS-0126668001001_001-485296,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126668001001_001-485296,Segment Data,Crew-DDNA,containsData
Segment Response,SRPS-0126541001001-485301,Segment Data,Shift2Shift2NA,containsData
Segment Response,SRPS-0126541001001-485301,Segment Data,Crew-DDNA,containsData
