Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Material Lot,HYDL3160302,Material Definition,PITXMPL240G29,definedBy
Material Lot,HYDL3160303,Material Definition,PITXMPL240G29,definedBy
Material Lot,HYDK3160310,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3160311,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3160312,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3160313,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3160300,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3160301,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3160302,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3160303,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3160314,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3160315,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3160316,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3160317,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDQ3160304,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDQ3160305,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDQ3160306,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDQ3160307,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDL3160304,Material Definition,PITXMPL720G29,definedBy
Material Lot,HYDL3160305,Material Definition,PITXMPL720G29,definedBy
Material Lot,HYDL3160306,Material Definition,PITXMPL240G29,definedBy
Material Lot,HYDL3160307,Material Definition,PITXMPL240G29,definedBy
Material Lot,HYDQ3050410,Material Definition,PITXMPL380G46,definedBy
Material Lot,HYDQ3050411,Material Definition,PITXMPL380G46,definedBy
Material Lot,HYDQ3050412,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3050413,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDM3050408,Material Definition,BAGGBTR900G75,definedBy
Material Lot,HYDM3050409,Material Definition,BAGGBTR900G75,definedBy
Material Lot,HYDK3060400,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060401,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDQ3050414,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3050415,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDK3050416,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3050417,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3050418,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3060402,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3060403,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3050419,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDQ3050418,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3050419,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3050420,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3060400,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3060401,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3060402,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3060403,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDM3060400,Material Definition,BAGGBTR900G75,definedBy
Material Lot,HYDM3060401,Material Definition,BAGGBTR900G75,definedBy
Material Lot,HYDK3060404,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060405,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060406,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDQ3050416,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3050421,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDL3210218,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDL3210219,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDQ3210212,Material Definition,BAGGBTR960G69,definedBy
Material Lot,HYDM3210214,Material Definition,PITXMPL420G46,definedBy
Material Lot,HYDM3210215,Material Definition,PITXMPL420G46,definedBy
Material Lot,HYDM3210216,Material Definition,PITXMPL480G46,definedBy
Material Lot,HYDM3210217,Material Definition,PITXMPL480G46,definedBy
Material Lot,HYDQ3210214,Material Definition,BAGGBTR960G75,definedBy
Material Lot,HYDQ3210215,Material Definition,BAGGBTR960G75,definedBy
Material Lot,HYDL3210220,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDL3210221,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDQ3220200,Material Definition,BAGGBTR960G75,definedBy
Material Lot,HYDQ3220201,Material Definition,BAGGBTR960G75,definedBy
Material Lot,HYDM3210218,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDL3220200,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDL3220201,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDM3220200,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDM3220201,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDM3210219,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDQ3070406,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDK3070416,Material Definition,PITXMPL680G35,definedBy
Material Lot,HYDK3070417,Material Definition,PITXMPL680G35,definedBy
Material Lot,HYDK3070418,Material Definition,PITXMPL280G35,definedBy
Material Lot,HYDK3070419,Material Definition,PITXMPL280G35,definedBy
Material Lot,HYDQ3070407,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3070412,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3070417,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3070408,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3070413,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3070414,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3070415,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3070416,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3070418,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3070419,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3070420,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDM3070404,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDM3070405,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDK3080400,Material Definition,PITXMPL680G35,definedBy
Material Lot,HYDK3070412,Material Definition,PITXMPL680G35,definedBy
Material Lot,HYDK3070413,Material Definition,PITXMPL680G35,definedBy
Material Lot,HYDK3070414,Material Definition,PITXMPL280G35,definedBy
Material Lot,HYDK3070415,Material Definition,PITXMPL280G35,definedBy
Material Lot,HYDM3070406,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDM3070407,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDK3070420,Material Definition,PITXMPL680G35,definedBy
Material Lot,HYDK3070421,Material Definition,PITXMPL680G35,definedBy
Material Lot,HYDK3070422,Material Definition,PITXMPL280G35,definedBy
Material Lot,HYDK3070423,Material Definition,PITXMPL280G35,definedBy
Material Lot,HYDM3070408,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDM3070409,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDL3170624,Material Definition,PITXMPL440G43,definedBy
Material Lot,HYDK3170621,Material Definition,PITXMPL560G43,definedBy
Material Lot,HYDK3170623,Material Definition,PITXMPL400G43,definedBy
Material Lot,HYDK3170624,Material Definition,PITXMPL400G43,definedBy
Material Lot,HYDM3180602,Material Definition,PITXMPL800G43,definedBy
Material Lot,HYDM3180603,Material Definition,PITXMPL800G43,definedBy
Material Lot,HYDK3180600,Material Definition,PITXMPL560G43,definedBy
Material Lot,HYDK3180601,Material Definition,PITXMPL560G43,definedBy
Material Lot,HYDK3180602,Material Definition,PITXMPL400G43,definedBy
Material Lot,HYDK3180603,Material Definition,PITXMPL400G43,definedBy
Material Lot,HYDQ3180607,Material Definition,PITXMPL360G46,definedBy
Material Lot,HYDL3180613,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDL3180614,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDL3180615,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDL3180616,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDK3180613,Material Definition,PITXMPL540G43,definedBy
Material Lot,HYDL3180605,Material Definition,PITXMPL520G43,definedBy
Material Lot,HYDQ3180600,Material Definition,PITXMPL600G46,definedBy
Material Lot,HYDQ3180601,Material Definition,PITXMPL600G46,definedBy
Material Lot,HYDQ3180602,Material Definition,PITXMPL360G46,definedBy
Material Lot,HYDQ3180603,Material Definition,PITXMPL360G46,definedBy
Material Lot,HYDL3180606,Material Definition,PITXMPL440G43,definedBy
Material Lot,HYDK3180614,Material Definition,PITXMPL540G43,definedBy
Material Lot,HYDK3180615,Material Definition,PITXMPL420G43,definedBy
Material Lot,HYDK3180616,Material Definition,PITXMPL420G43,definedBy
Material Lot,HYDQ3180611,Material Definition,PITXMPL360G46,definedBy
Material Lot,HYDL3180607,Material Definition,PITXMPL440G43,definedBy
Material Lot,HYDK3180604,Material Definition,PITXMPL540G43,definedBy
Material Lot,HYDK3180605,Material Definition,PITXMPL540G43,definedBy
Material Lot,HYDK3180606,Material Definition,PITXMPL420G43,definedBy
Material Lot,HYDK3180607,Material Definition,PITXMPL420G43,definedBy
Material Lot,HYDL3180609,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDL3180610,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDL3180611,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDL3180612,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDM3180609,Material Definition,PITXMPL900G43,definedBy
Material Lot,HYDK3240406,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3240407,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3240408,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3240409,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3240410,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDQ3240404,Material Definition,PITXMPL660G46,definedBy
Material Lot,HYDQ3240408,Material Definition,PITXMPL660G46,definedBy
Material Lot,HYDQ3240409,Material Definition,PITXMPL660G46,definedBy
Material Lot,HYDQ3240410,Material Definition,PITXMPL300G46,definedBy
Material Lot,HYDQ3240411,Material Definition,PITXMPL300G46,definedBy
Material Lot,HYDQ3240405,Material Definition,PITXMPL660G46,definedBy
Material Lot,HYDQ3240406,Material Definition,PITXMPL300G46,definedBy
Material Lot,HYDQ3240407,Material Definition,PITXMPL300G46,definedBy
Material Lot,HYDK3240411,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3240412,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3240413,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3240414,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3160505,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDK3160506,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDK3160503,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDK3160504,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDQ3160504,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDQ3160505,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDQ3160506,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDQ3160507,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDQ3160508,Material Definition,PITXMPL580G43,definedBy
Material Lot,HYDQ3160509,Material Definition,PITXMPL580G43,definedBy
Material Lot,HYDQ3160510,Material Definition,PITXMPL380G43,definedBy
Material Lot,HYDQ3160511,Material Definition,PITXMPL380G43,definedBy
Material Lot,HYDK3160507,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDK3030408,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDK3030409,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDM3030404,Material Definition,PITXMPL560G43,definedBy
Material Lot,HYDK3030411,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDM3030407,Material Definition,PITXMPL560G43,definedBy
Material Lot,HYDM3030408,Material Definition,PITXMPL560G43,definedBy
Material Lot,HYDM3030409,Material Definition,PITXMPL560G43,definedBy
Material Lot,HYDM3030410,Material Definition,PITXMPL340G43,definedBy
Material Lot,HYDM3030411,Material Definition,PITXMPL340G43,definedBy
Material Lot,HYDK3030412,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDK3030413,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDK3030414,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDK3030410,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDM3030405,Material Definition,PITXMPL340G43,definedBy
Material Lot,HYDM3030406,Material Definition,PITXMPL340G43,definedBy
Material Lot,HYDQ3030409,Material Definition,PITXMPL560G46,definedBy
Material Lot,HYDQ3030412,Material Definition,PITXMPL400G46,definedBy
Material Lot,HYDK3030415,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDM3030412,Material Definition,BAGGBTR760G69,definedBy
Material Lot,HYDM3030413,Material Definition,BAGGBTR760G69,definedBy
Material Lot,HYDQ3030415,Material Definition,PITXMPL400G46,definedBy
Material Lot,HYDQ3030416,Material Definition,PITXMPL400G46,definedBy
Material Lot,HYDK3030418,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDQ3030417,Material Definition,PITXMPL560G46,definedBy
Material Lot,HYDQ3030418,Material Definition,PITXMPL560G46,definedBy
Material Lot,HYDQ3030419,Material Definition,PITXMPL400G46,definedBy
Material Lot,HYDQ3030420,Material Definition,PITXMPL400G46,definedBy
Material Lot,HYDK3030419,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDQ3030413,Material Definition,PITXMPL560G46,definedBy
Material Lot,HYDQ3030414,Material Definition,PITXMPL560G46,definedBy
Material Lot,HYDK3250406,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3250407,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3250410,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDL3250408,Material Definition,PITXMPL360GRG29,definedBy
Material Lot,HYDK3250409,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3250411,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3250412,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDQ3250404,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDQ3250405,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDQ3250406,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDL3250405,Material Definition,PITXMPL600GRG29,definedBy
Material Lot,HYDL3250406,Material Definition,PITXMPL600GRG29,definedBy
Material Lot,HYDL3250407,Material Definition,PITXMPL360GRG29,definedBy
Material Lot,HYDQ3250407,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDQ3250408,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDQ3250409,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDQ3250410,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDQ3250411,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDK3250417,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3250418,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3250415,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3250416,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDL3250409,Material Definition,PITXMPL600GRG29,definedBy
Material Lot,HYDL3250410,Material Definition,PITXMPL600GRG29,definedBy
Material Lot,HYDL3250411,Material Definition,PITXMPL360GRG29,definedBy
Material Lot,HYDL3250412,Material Definition,PITXMPL360GRG29,definedBy
Material Lot,HYDK3250413,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3250414,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3250419,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3250420,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3250426,Material Definition,PITXMPL600G43,definedBy
Material Lot,HYDK3250427,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDK3250428,Material Definition,PITXMPL360G43,definedBy
Material Lot,HYDQ3260401,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDM3120608,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDM3120609,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDK3120601,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDK3120602,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDQ3120612,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDQ3120613,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDM3130600,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDM3130601,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDQ3120614,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDK3120603,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDK3120604,Material Definition,PITXMPL960G43,definedBy
Material Lot,HYDL3130600,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDL3130601,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDQ3120615,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDQ3130600,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDQ3130601,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDQ3130602,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDQ3130603,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDL3130602,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDL3130603,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDM3130602,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDM3130603,Material Definition,PITXMPL900G46,definedBy
Material Lot,HYDL3130606,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDQ3130605,Material Definition,BAGGBTR640G75,definedBy
Material Lot,HYDQ3130606,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDQ3130607,Material Definition,BAGGBTR320G75,definedBy
Material Lot,HYDL3130607,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDL3130608,Material Definition,PITXMPL960G29,definedBy
Material Lot,HYDM3160206,Material Definition,BAGGBTR380G75,definedBy
Material Lot,HYDM3160207,Material Definition,BAGGBTR380G75,definedBy
Material Lot,HYDL3160204,Material Definition,LOAXMPL860G22,definedBy
Material Lot,HYDL3160205,Material Definition,LOAXMPL860G22,definedBy
Material Lot,HYDL3150210,Material Definition,LOAXMPL800G23,definedBy
Material Lot,HYDL3150211,Material Definition,LOAXMPL800G23,definedBy
Material Lot,HYDQ3150207,Material Definition,BAGGBTR600G69,definedBy
Material Lot,HYDQ3150208,Material Definition,BAGGBTR600G69,definedBy
Material Lot,HYDQ3150209,Material Definition,BAGGBTR360G69,definedBy
Material Lot,HYDQ3150210,Material Definition,BAGGBTR360G69,definedBy
Material Lot,HYDL3150212,Material Definition,LOAXMPL800G23,definedBy
Material Lot,HYDL3150213,Material Definition,LOAXMPL800G23,definedBy
Material Lot,HYDM3160200,Material Definition,BAGGBTR520G75,definedBy
Material Lot,HYDM3160201,Material Definition,BAGGBTR520G75,definedBy
Material Lot,HYDM3160202,Material Definition,BAGGBTR380G75,definedBy
Material Lot,HYDM3160203,Material Definition,BAGGBTR380G75,definedBy
Material Lot,HYDL3160200,Material Definition,LOAXMPL800G23,definedBy
Material Lot,HYDL3160201,Material Definition,LOAXMPL800G23,definedBy
Material Lot,HYDQ3160204,Material Definition,BAGGBTR600G69,definedBy
Material Lot,HYDQ3160205,Material Definition,BAGGBTR600G69,definedBy
Material Lot,HYDQ3160206,Material Definition,BAGGBTR360G69,definedBy
Material Lot,HYDQ3160207,Material Definition,BAGGBTR360G69,definedBy
Material Lot,HYDL3160202,Material Definition,LOAXMPL800G23,definedBy
Material Lot,HYDL3160203,Material Definition,LOAXMPL800G23,definedBy
Material Lot,HYDM3020405,Material Definition,PITXMPL900G43,definedBy
Material Lot,HYDM3020406,Material Definition,PITXMPL900G43,definedBy
Material Lot,HYDK3020418,Material Definition,PITXMPL520G43,definedBy
Material Lot,HYDK3020419,Material Definition,PITXMPL520G43,definedBy
Material Lot,HYDK3020420,Material Definition,PITXMPL440G43,definedBy
Material Lot,HYDK3020421,Material Definition,PITXMPL440G43,definedBy
Material Lot,HYDK3020410,Material Definition,PITXMPL520G43,definedBy
Material Lot,HYDK3020411,Material Definition,PITXMPL520G43,definedBy
Material Lot,HYDQ3020409,Material Definition,PITXMPL600G35,definedBy
Material Lot,HYDK3020412,Material Definition,PITXMPL440G43,definedBy
Material Lot,HYDK3020413,Material Definition,PITXMPL440G43,definedBy
Material Lot,HYDQ3020405,Material Definition,PITXMPL600G35,definedBy
Material Lot,HYDQ3020406,Material Definition,PITXMPL600G35,definedBy
Material Lot,HYDQ3020407,Material Definition,PITXMPL360G35,definedBy
Material Lot,HYDQ3020408,Material Definition,PITXMPL360G35,definedBy
Material Lot,HYDQ3020410,Material Definition,PITXMPL600G35,definedBy
Material Lot,HYDQ3020411,Material Definition,PITXMPL600G35,definedBy
Material Lot,HYDQ3020412,Material Definition,PITXMPL360G35,definedBy
Material Lot,HYDQ3020413,Material Definition,PITXMPL360G35,definedBy
Material Lot,HYDQ3020414,Material Definition,PITXMPL600G35,definedBy
Material Lot,HYDQ3020415,Material Definition,PITXMPL600G35,definedBy
Material Lot,HYDQ3020416,Material Definition,PITXMPL360G35,definedBy
Material Lot,HYDQ3020417,Material Definition,PITXMPL360G35,definedBy
Material Lot,HYDK3020422,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDK3020423,Material Definition,PITXMPL640G43,definedBy
Material Lot,HYDK3020424,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDK3020425,Material Definition,PITXMPL320G43,definedBy
Material Lot,HYDK3060423,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3060424,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDM3060410,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDK3060413,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060414,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060415,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3060416,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDQ3060414,Material Definition,PITXMPL600G46,definedBy
Material Lot,HYDQ3060415,Material Definition,PITXMPL360G46,definedBy
Material Lot,HYDQ3060416,Material Definition,PITXMPL360G46,definedBy
Material Lot,HYDK3060417,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060418,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060419,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3060420,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDQ3060417,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3060418,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3060419,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3060420,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDK3060421,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060422,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDM3060411,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDQ3060424,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDQ3060421,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3060422,Material Definition,PITXMPL720G46,definedBy
Material Lot,HYDQ3060423,Material Definition,PITXMPL240G46,definedBy
Material Lot,HYDK3060425,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060426,Material Definition,PITXMPL520G35,definedBy
Material Lot,HYDK3060427,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDK3060428,Material Definition,PITXMPL440G35,definedBy
Material Lot,HYDM3070400,Material Definition,BAGGBTR800G75,definedBy
Material Lot,HYDK3090512,Material Definition,PITXMPL680G46,definedBy
Material Lot,HYDK3090513,Material Definition,PITXMPL680G46,definedBy
Material Lot,HYDK3090514,Material Definition,PITXMPL280G46,definedBy
Material Lot,HYDK3090515,Material Definition,PITXMPL280G46,definedBy
Material Lot,HYDM3090507,Material Definition,BAGGBTR900G75,definedBy
Material Lot,HYDM3090508,Material Definition,BAGGBTR900G75,definedBy
Material Lot,HYDK3090508,Material Definition,PITXMPL680G46,definedBy
Material Lot,HYDK3090509,Material Definition,PITXMPL680G46,definedBy
Material Lot,HYDK3090510,Material Definition,PITXMPL280G46,definedBy
