Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Segment Response,SRPS-0125345001001_001-470007,Material Actual,470007Actual-ProducedMaterialproduced404g,containsMaterial
Segment Response,SRPS-0125345001001_001-470007,Material Actual,2919801Actual-ConsumedMaterialconsumed404.1720000000g,containsMaterial
Segment Response,SRPS-0125345001001_001-470008,Material Actual,470008Actual-ProducedMaterialproduced406g,containsMaterial
Segment Response,SRPS-0125345001001_001-470008,Material Actual,2919812Actual-ConsumedMaterialconsumed406.1700000000g,containsMaterial
Segment Response,SRPS-0125111001001-470026,Material Actual,470026Actual-ProducedMaterialproduced419g,containsMaterial
Segment Response,SRPS-0125111001001-470026,Material Actual,2920065Actual-ConsumedMaterialconsumed418.9920000000g,containsMaterial
Segment Response,SRPS-0125111001001-470027,Material Actual,470027Actual-ProducedMaterialproduced401g,containsMaterial
Segment Response,SRPS-0125111001001-470027,Material Actual,2920076Actual-ConsumedMaterialconsumed400.9920000000g,containsMaterial
Segment Response,SRPS-0125270001001-470073,Material Actual,470073Actual-ProducedMaterialproduced980g,containsMaterial
Segment Response,SRPS-0125270001001-470073,Material Actual,2920713Actual-ConsumedMaterialconsumed980.0000000000g,containsMaterial
Segment Response,SRPS-0125270001001-470074,Material Actual,470074Actual-ProducedMaterialproduced975g,containsMaterial
Segment Response,SRPS-0125270001001-470074,Material Actual,2920723Actual-ConsumedMaterialconsumed975.0000000000g,containsMaterial
Segment Response,SRPS-0125305001001-470103,Material Actual,470103Actual-ProducedMaterialproduced535g,containsMaterial
Segment Response,SRPS-0125305001001-470103,Material Actual,2921182Actual-ConsumedMaterialconsumed535.3200000000g,containsMaterial
Segment Response,SRPS-0125305001001-470104,Material Actual,470104Actual-ProducedMaterialproduced543g,containsMaterial
Segment Response,SRPS-0125305001001-470104,Material Actual,2921191Actual-ConsumedMaterialconsumed543.3360000000g,containsMaterial
Segment Response,SRPS-0125111001001_001-470028,Material Actual,470028Actual-ProducedMaterialproduced150g,containsMaterial
Segment Response,SRPS-0125111001001_001-470028,Material Actual,2920087Actual-ConsumedMaterialconsumed150.0000000000g,containsMaterial
Segment Response,SRPS-0125111001001_001-470029,Material Actual,470029Actual-ProducedMaterialproduced94g,containsMaterial
Segment Response,SRPS-0125111001001_001-470029,Material Actual,2920098Actual-ConsumedMaterialconsumed94.0008000000g,containsMaterial
Segment Response,SRPS-0125305001001-470061,Material Actual,470061Actual-ProducedMaterialproduced575g,containsMaterial
Segment Response,SRPS-0125305001001-470061,Material Actual,2920566Actual-ConsumedMaterialconsumed575.3520000000g,containsMaterial
Segment Response,SRPS-0125305001001-470062,Material Actual,470062Actual-ProducedMaterialproduced577g,containsMaterial
Segment Response,SRPS-0125305001001-470062,Material Actual,2920575Actual-ConsumedMaterialconsumed577.3440000000g,containsMaterial
Segment Response,SRPS-0125305001001_001-470063,Material Actual,470063Actual-ProducedMaterialproduced496g,containsMaterial
Segment Response,SRPS-0125305001001_001-470063,Material Actual,2920584Actual-ConsumedMaterialconsumed495.6480000000g,containsMaterial
Segment Response,SRPS-0125305001001_001-470105,Material Actual,470105Actual-ProducedMaterialproduced462g,containsMaterial
Segment Response,SRPS-0125305001001_001-470105,Material Actual,2921200Actual-ConsumedMaterialconsumed461.6640000000g,containsMaterial
Segment Response,SRPS-0125305001001_001-470106,Material Actual,470106Actual-ProducedMaterialproduced462g,containsMaterial
Segment Response,SRPS-0125305001001_001-470106,Material Actual,2921209Actual-ConsumedMaterialconsumed461.6640000000g,containsMaterial
Segment Response,SRPS-0125305001001_001-470064,Material Actual,470064Actual-ProducedMaterialproduced492g,containsMaterial
Segment Response,SRPS-0125305001001_001-470064,Material Actual,2920593Actual-ConsumedMaterialconsumed491.6400000000g,containsMaterial
Segment Response,SRPS-0125111001001-470068,Material Actual,470068Actual-ProducedMaterialproduced706g,containsMaterial
Segment Response,SRPS-0125111001001-470068,Material Actual,2920659Actual-ConsumedMaterialconsumed706.0080000000g,containsMaterial
Segment Response,SRPS-0125111001001-470069,Material Actual,470069Actual-ProducedMaterialproduced288g,containsMaterial
Segment Response,SRPS-0125111001001-470069,Material Actual,2920670Actual-ConsumedMaterialconsumed288.0000000000g,containsMaterial
Segment Response,SRPS-0125111001001_001-470070,Material Actual,470070Actual-ProducedMaterialproduced247g,containsMaterial
Segment Response,SRPS-0125111001001_001-470070,Material Actual,2920681Actual-ConsumedMaterialconsumed247.0080000000g,containsMaterial
Segment Response,SRPS-0125111001001-470098,Material Actual,470098Actual-ProducedMaterialproduced354g,containsMaterial
Segment Response,SRPS-0125111001001-470098,Material Actual,2921129Actual-ConsumedMaterialconsumed354.0000000000g,containsMaterial
Segment Response,SRPS-0125111001001-470099,Material Actual,470099Actual-ProducedMaterialproduced388g,containsMaterial
Segment Response,SRPS-0125111001001-470099,Material Actual,2921140Actual-ConsumedMaterialconsumed388.0080000000g,containsMaterial
Segment Response,SRPS-0125111001001_001-470100,Material Actual,470100Actual-ProducedMaterialproduced87g,containsMaterial
Segment Response,SRPS-0125111001001_001-470100,Material Actual,2921151Actual-ConsumedMaterialconsumed87.0000000000g,containsMaterial
Segment Response,SRPS-0125111001001_001-470101,Material Actual,470101Actual-ProducedMaterialproduced139g,containsMaterial
Segment Response,SRPS-0125111001001_001-470101,Material Actual,2921162Actual-ConsumedMaterialconsumed139.0080000000g,containsMaterial
Segment Response,SRPS-0125270001001-470112,Material Actual,470112Actual-ProducedMaterialproduced955g,containsMaterial
Segment Response,SRPS-0125270001001-470112,Material Actual,2921276Actual-ConsumedMaterialconsumed955.0000000000g,containsMaterial
Segment Response,SRPS-0125270001001-470113,Material Actual,470113Actual-ProducedMaterialproduced920g,containsMaterial
Segment Response,SRPS-0125270001001-470113,Material Actual,2921286Actual-ConsumedMaterialconsumed920.0000000000g,containsMaterial
Segment Response,SRPS-0125305001001-470130,Material Actual,470130Actual-ProducedMaterialproduced588g,containsMaterial
Segment Response,SRPS-0125305001001-470130,Material Actual,2921530Actual-ConsumedMaterialconsumed588.3600000000g,containsMaterial
Segment Response,SRPS-0125305001001-470131,Material Actual,470131Actual-ProducedMaterialproduced593g,containsMaterial
Segment Response,SRPS-0125305001001-470131,Material Actual,2921539Actual-ConsumedMaterialconsumed593.3760000000g,containsMaterial
Segment Response,SRPS-0125305001001_001-470132,Material Actual,470132Actual-ProducedMaterialproduced505g,containsMaterial
Segment Response,SRPS-0125111001001-470056,Material Actual,470056Actual-ProducedMaterialproduced385g,containsMaterial
Segment Response,SRPS-0125111001001-470056,Material Actual,2920492Actual-ConsumedMaterialconsumed385.0080000000g,containsMaterial
Segment Response,SRPS-0125111001001_001-470071,Material Actual,470071Actual-ProducedMaterialproduced100g,containsMaterial
Segment Response,SRPS-0125111001001_001-470071,Material Actual,2920692Actual-ConsumedMaterialconsumed100.0080000000g,containsMaterial
Segment Response,SRPS-0124582001001-461887,Material Actual,461887Actual-ProducedMaterialproduced1010g,containsMaterial
Segment Response,SRPS-0124582001001-461887,Material Actual,2839828Actual-ConsumedMaterialconsumed1010.0000000000g,containsMaterial
Segment Response,SRPS-0124582001001-461888,Material Actual,461888Actual-ProducedMaterialproduced1015g,containsMaterial
Segment Response,SRPS-0124582001001-461888,Material Actual,2839838Actual-ConsumedMaterialconsumed1015.0000000000g,containsMaterial
Segment Response,SRPS-0124730001001-461880,Material Actual,461880Actual-ProducedMaterialproduced558g,containsMaterial
Segment Response,SRPS-0124730001001-461880,Material Actual,2839723Actual-ConsumedMaterialconsumed558.0000000000g,containsMaterial
Segment Response,SRPS-0124711001001_001-461891,Material Actual,461891Actual-ProducedMaterialproduced453g,containsMaterial
Segment Response,SRPS-0124711001001_001-461891,Material Actual,2839873Actual-ConsumedMaterialconsumed453.0000000000g,containsMaterial
Segment Response,SRPS-0124711001001_001-461892,Material Actual,461892Actual-ProducedMaterialproduced451g,containsMaterial
Segment Response,SRPS-0124711001001_001-461892,Material Actual,2839884Actual-ConsumedMaterialconsumed451.0020000000g,containsMaterial
Segment Response,SRPS-0124711001001-461895,Material Actual,461895Actual-ProducedMaterialproduced453g,containsMaterial
Segment Response,SRPS-0124711001001-461895,Material Actual,2839901Actual-ConsumedMaterialconsumed453.0000000000g,containsMaterial
Segment Response,SRPS-0124711001001-461896,Material Actual,461896Actual-ProducedMaterialproduced451g,containsMaterial
Segment Response,SRPS-0124711001001-461896,Material Actual,2839912Actual-ConsumedMaterialconsumed451.0020000000g,containsMaterial
Segment Response,SRPS-0123672001001-461931,Material Actual,461931Actual-ProducedMaterialproduced1043g,containsMaterial
Segment Response,SRPS-0123672001001-461931,Material Actual,2840577Actual-ConsumedMaterialconsumed1043.0000000000g,containsMaterial
Segment Response,SRPS-0123672001001-461932,Material Actual,461932Actual-ProducedMaterialproduced1040g,containsMaterial
Segment Response,SRPS-0123672001001-461932,Material Actual,2840587Actual-ConsumedMaterialconsumed1040.0000000000g,containsMaterial
Segment Response,SRPS-0124582001001-461933,Material Actual,461933Actual-ProducedMaterialproduced1033g,containsMaterial
Segment Response,SRPS-0124582001001-461933,Material Actual,2840597Actual-ConsumedMaterialconsumed1033.0000000000g,containsMaterial
Segment Response,SRPS-0124582001001-461934,Material Actual,461934Actual-ProducedMaterialproduced1029g,containsMaterial
Segment Response,SRPS-0124582001001-461934,Material Actual,2840607Actual-ConsumedMaterialconsumed1029.0000000000g,containsMaterial
Segment Response,SRPS-0123672001001-461951,Material Actual,461951Actual-ProducedMaterialproduced1082g,containsMaterial
Segment Response,SRPS-0123672001001-461951,Material Actual,2840872Actual-ConsumedMaterialconsumed1082.0000000000g,containsMaterial
Segment Response,SRPS-0123672001001-461952,Material Actual,461952Actual-ProducedMaterialproduced1085g,containsMaterial
Segment Response,SRPS-0123672001001-461952,Material Actual,2840882Actual-ConsumedMaterialconsumed1085.0000000000g,containsMaterial
Segment Response,SRPS-0124720001001-461935,Material Actual,461935Actual-ProducedMaterialproduced945g,containsMaterial
Segment Response,SRPS-0124720001001-461935,Material Actual,2840619Actual-ConsumedMaterialconsumed945.0000000000g,containsMaterial
Segment Response,SRPS-0124582001001-461958,Material Actual,461958Actual-ProducedMaterialproduced1051g,containsMaterial
Segment Response,SRPS-0124582001001-461958,Material Actual,2840954Actual-ConsumedMaterialconsumed1051.0000000000g,containsMaterial
Segment Response,SRPS-0124582001001-461959,Material Actual,461959Actual-ProducedMaterialproduced1044g,containsMaterial
Segment Response,SRPS-0124582001001-461959,Material Actual,2840964Actual-ConsumedMaterialconsumed1044.0000000000g,containsMaterial
Segment Response,SRPS-0124720001001-461964,Material Actual,461964Actual-ProducedMaterialproduced985g,containsMaterial
Segment Response,SRPS-0124720001001-461964,Material Actual,2841043Actual-ConsumedMaterialconsumed984.9980000000g,containsMaterial
Segment Response,SRPS-0124720001001-461965,Material Actual,461965Actual-ProducedMaterialproduced985g,containsMaterial
Segment Response,SRPS-0124720001001-461965,Material Actual,2841054Actual-ConsumedMaterialconsumed984.9980000000g,containsMaterial
Segment Response,SRPS-0124720001001-461936,Material Actual,461936Actual-ProducedMaterialproduced945g,containsMaterial
Segment Response,SRPS-0124720001001-461936,Material Actual,2840630Actual-ConsumedMaterialconsumed945.0000000000g,containsMaterial
Segment Response,SRPS-0125111001001-470380,Material Actual,470380Actual-ProducedMaterialproduced864g,containsMaterial
Segment Response,SRPS-0125111001001-470380,Material Actual,2924993Actual-ConsumedMaterialconsumed864.0000000000g,containsMaterial
Segment Response,SRPS-0125347001001-470412,Material Actual,470412Actual-ProducedMaterialproduced726g,containsMaterial
Segment Response,SRPS-0125347001001-470412,Material Actual,2925351Actual-ConsumedMaterialconsumed725.6600000000g,containsMaterial
Segment Response,SRPS-0125347001001-470413,Material Actual,470413Actual-ProducedMaterialproduced720g,containsMaterial
Segment Response,SRPS-0125347001001-470413,Material Actual,2925360Actual-ConsumedMaterialconsumed719.6540000000g,containsMaterial
Segment Response,SRPS-0125347001001_001-470414,Material Actual,470414Actual-ProducedMaterialproduced320g,containsMaterial
Segment Response,SRPS-0125347001001_001-470414,Material Actual,2925369Actual-ConsumedMaterialconsumed320.3720000000g,containsMaterial
Segment Response,SRPS-0125347001001_001-470415,Material Actual,470415Actual-ProducedMaterialproduced310g,containsMaterial
Segment Response,SRPS-0125347001001_001-470415,Material Actual,2925378Actual-ConsumedMaterialconsumed310.3620000000g,containsMaterial
Segment Response,SRPS-0125111001001_001-470381,Material Actual,470381Actual-ProducedMaterialproduced281g,containsMaterial
Segment Response,SRPS-0125111001001_001-470381,Material Actual,2925004Actual-ConsumedMaterialconsumed280.9920000000g,containsMaterial
Segment Response,SRPS-0125111001001-470400,Material Actual,470400Actual-ProducedMaterialproduced715g,containsMaterial
Segment Response,SRPS-0125111001001-470400,Material Actual,2925196Actual-ConsumedMaterialconsumed715.0080000000g,containsMaterial
Segment Response,SRPS-0125111001001-470448,Material Actual,470448Actual-ProducedMaterialproduced512g,containsMaterial
Segment Response,SRPS-0125111001001-470448,Material Actual,2925803Actual-ConsumedMaterialconsumed511.9920000000g,containsMaterial
Segment Response,SRPS-0125111001001_001-470382,Material Actual,470382Actual-ProducedMaterialproduced284g,containsMaterial
Segment Response,SRPS-0125111001001_001-470382,Material Actual,2925015Actual-ConsumedMaterialconsumed283.9920000000g,containsMaterial
Segment Response,SRPS-0125111001001-470430,Material Actual,470430Actual-ProducedMaterialproduced749g,containsMaterial
