Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Segment Requirement,SR_0127469001001,Equipment requirement,ER_0127469001001BREADBLAST0720000hours,containsEquipment
Segment Requirement,SR_0127308001001,Equipment requirement,ER_0127308001001BREADBLAST0538000hours,containsEquipment
Segment Requirement,SR_0127242001001,Equipment requirement,ER_0127242001001BREADBLAST064336hours,containsEquipment
Segment Requirement,SR_0126394001001,Equipment requirement,ER_0126394001001BREADBLAST064664hours,containsEquipment
Segment Requirement,SR_0126800001001,Equipment requirement,ER_0126800001001BREADBLAST055833.33hours,containsEquipment
Segment Requirement,SR_0126445001001,Equipment requirement,ER_0126445001001BREADBLAST064500hours,containsEquipment
Segment Requirement,SR_0125108001001,Equipment requirement,ER_0125108001001BREADBLAST077083.33hours,containsEquipment
Segment Requirement,SR_0125108001001_001,Equipment requirement,ER_0125108001001_001BREADBLAST072916.67hours,containsEquipment
Segment Requirement,SR_0124710001001,Equipment requirement,ER_0124710001001BREADBLAST0612000hours,containsEquipment
Segment Requirement,SR_0125494001001,Equipment requirement,ER_0125494001001BREADBLAST0630000hours,containsEquipment
Segment Requirement,SR_0125345001001,Equipment requirement,ER_0125345001001BREADBLAST073625.002hours,containsEquipment
Segment Requirement,SR_0125345001001_001,Equipment requirement,ER_0125345001001_001BREADBLAST072374.998hours,containsEquipment
Segment Requirement,SR_0124870001001,Equipment requirement,ER_0124870001001BREADBLAST058166.662hours,containsEquipment
Segment Requirement,SR_0124451001001,Equipment requirement,ER_0124451001001BREADBLAST076250hours,containsEquipment
Segment Requirement,SR_0124671001001,Equipment requirement,ER_0124671001001BREADBLAST064664hours,containsEquipment
Segment Requirement,SR_0125077001001,Equipment requirement,ER_0125077001001BREADBLAST072500hours,containsEquipment
Segment Requirement,SR_0125121001001_001,Equipment requirement,ER_0125121001001_001BREADBLAST061000hours,containsEquipment
Segment Requirement,SR_0124704001001,Equipment requirement,ER_0124704001001BREADBLAST0711250hours,containsEquipment
Segment Requirement,SR_0124834001001,Equipment requirement,ER_0124834001001BREADBLAST0730000hours,containsEquipment
Segment Requirement,SR_0125153001001,Equipment requirement,ER_0125153001001BREADBLAST075666.664hours,containsEquipment
Segment Requirement,SR_0125153001001_001,Equipment requirement,ER_0125153001001_001BREADBLAST072333.336hours,containsEquipment
Segment Requirement,SR_0125465001001,Equipment requirement,ER_0125465001001BREADBLAST074248hours,containsEquipment
Segment Requirement,SR_0125465001001_001,Equipment requirement,ER_0125465001001_001BREADBLAST071752hours,containsEquipment
Segment Requirement,SR_0124670001001,Equipment requirement,ER_0124670001001BREADBLAST075600hours,containsEquipment
Segment Requirement,SR_0124405001001,Equipment requirement,ER_0124405001001BREADBLAST042755.6hours,containsEquipment
Segment Requirement,SR_0125368001001,Equipment requirement,ER_0125368001001BREADBLAST0710000hours,containsEquipment
Segment Requirement,SR_0125368001001_001,Equipment requirement,ER_0125368001001_001BREADBLAST076000hours,containsEquipment
Segment Requirement,SR_0124496001001,Equipment requirement,ER_0124496001001BREADBLAST0610000hours,containsEquipment
Segment Requirement,SR_0124703001001,Equipment requirement,ER_0124703001001BREADBLAST0722400hours,containsEquipment
Segment Requirement,SR_0125120001001,Equipment requirement,ER_0125120001001BREADBLAST072000hours,containsEquipment
Segment Requirement,SR_0125021001001,Equipment requirement,ER_0125021001001BREADBLAST077083.33hours,containsEquipment
Segment Requirement,SR_0126994001001,Equipment requirement,ER_0126994001001BREADBLAST065420hours,containsEquipment
Segment Requirement,SR_0125740001001,Equipment requirement,ER_0125740001001BREADBLAST0510000hours,containsEquipment
Segment Requirement,SR_0125564001001,Equipment requirement,ER_0125564001001BREADBLAST076667hours,containsEquipment
Segment Requirement,SR_0125200001001,Equipment requirement,ER_0125200001001BREADBLAST0510000hours,containsEquipment
Segment Requirement,SR_0124869001001,Equipment requirement,ER_0124869001001BREADBLAST0520000hours,containsEquipment
Segment Requirement,SR_0126668001001,Equipment requirement,ER_0126668001001BREADBLAST064333.336hours,containsEquipment
Segment Requirement,SR_0125667001001,Equipment requirement,ER_0125667001001BREADBLAST0521250hours,containsEquipment
Segment Requirement,SR_0125791001001,Equipment requirement,ER_0125791001001BREADBLAST0620000hours,containsEquipment
Segment Requirement,SR_0126066001001,Equipment requirement,ER_0126066001001BREADBLAST067500hours,containsEquipment
Segment Requirement,SR_0126207001001,Equipment requirement,ER_0126207001001BREADBLAST076250hours,containsEquipment
Segment Requirement,SR_0125854001001,Equipment requirement,ER_0125854001001BREADBLAST075333.336hours,containsEquipment
Segment Requirement,SR_0125857001001,Equipment requirement,ER_0125857001001BREADBLAST076000hours,containsEquipment
Segment Requirement,SR_0124449001001,Equipment requirement,ER_0124449001001BREADBLAST069666.672hours,containsEquipment
Segment Requirement,SR_0125266001001,Equipment requirement,ER_0125266001001BREADBLAST075333.336hours,containsEquipment
Segment Requirement,SR_0125266001001_001,Equipment requirement,ER_0125266001001_001BREADBLAST072666.664hours,containsEquipment
Segment Requirement,SR_0125307001001,Equipment requirement,ER_0125307001001BREADBLAST068750hours,containsEquipment
Segment Requirement,SR_0125307001001_001,Equipment requirement,ER_0125307001001_001BREADBLAST065250hours,containsEquipment
Segment Requirement,SR_0125198001001,Equipment requirement,ER_0125198001001BREADBLAST057583.338hours,containsEquipment
Segment Requirement,SR_0125198001001_001,Equipment requirement,ER_0125198001001_001BREADBLAST056416.662hours,containsEquipment
Segment Requirement,SR_0124871001001,Equipment requirement,ER_0124871001001BREADBLAST058458.338hours,containsEquipment
Segment Requirement,SR_0124634001001,Equipment requirement,ER_0124634001001BREADBLAST072666.668hours,containsEquipment
Segment Requirement,SR_0125094001001,Equipment requirement,ER_0125094001001BREADBLAST0614000hours,containsEquipment
Segment Requirement,SR_0125265001001,Equipment requirement,ER_0125265001001BREADBLAST0716000hours,containsEquipment
Segment Requirement,SR_0125785001001,Equipment requirement,ER_0125785001001BREADBLAST059333.338hours,containsEquipment
Segment Requirement,SR_0125154001001,Equipment requirement,ER_0125154001001BREADBLAST076000hours,containsEquipment
Segment Requirement,SR_0125579001001,Equipment requirement,ER_0125579001001BREADBLAST0546000hours,containsEquipment
Segment Requirement,SR_0125742001001,Equipment requirement,ER_0125742001001BREADBLAST0610000hours,containsEquipment
Segment Requirement,SR_0125322001001,Equipment requirement,ER_0125322001001BREADBLAST075333.336hours,containsEquipment
Segment Requirement,SR_0125322001001_001,Equipment requirement,ER_0125322001001_001BREADBLAST072666.664hours,containsEquipment
Segment Requirement,SR_0125456001001,Equipment requirement,ER_0125456001001BREADBLAST046000hours,containsEquipment
Segment Requirement,SR_0125456001001_001,Equipment requirement,ER_0125456001001_001BREADBLAST044000hours,containsEquipment
Segment Requirement,SR_0125308001001,Equipment requirement,ER_0125308001001BREADBLAST062583.6hours,containsEquipment
Segment Requirement,SR_0125308001001_001,Equipment requirement,ER_0125308001001_001BREADBLAST061416.4hours,containsEquipment
Segment Requirement,SR_0125548001001,Equipment requirement,ER_0125548001001BREADBLAST0711000hours,containsEquipment
Segment Requirement,SR_0125461001001,Equipment requirement,ER_0125461001001BREADBLAST053750hours,containsEquipment
Segment Requirement,SR_0125461001001_001,Equipment requirement,ER_0125461001001_001BREADBLAST052250hours,containsEquipment
Segment Requirement,SR_0125790001001,Equipment requirement,ER_0125790001001BREADBLAST066250hours,containsEquipment
Segment Requirement,SR_0125672001001,Equipment requirement,ER_0125672001001BREADBLAST075833.33hours,containsEquipment
Segment Requirement,SR_0126728001001,Equipment requirement,ER_0126728001001BREADBLAST063250.2hours,containsEquipment
Segment Requirement,SR_0126806001001,Equipment requirement,ER_0126806001001BREADBLAST062325.6hours,containsEquipment
Segment Requirement,SR_0124322001001,Equipment requirement,ER_0124322001001BREADBLAST0410000hours,containsEquipment
Segment Requirement,SR_0124446001001,Equipment requirement,ER_0124446001001BREADBLAST056250hours,containsEquipment
Segment Requirement,SR_0127186001001,Equipment requirement,ER_0127186001001BREADBLAST065416.67hours,containsEquipment
Segment Requirement,SR_0126037001001,Equipment requirement,ER_0126037001001BREADBLAST072250hours,containsEquipment
Segment Requirement,SR_0126347001001,Equipment requirement,ER_0126347001001BREADBLAST072333.2hours,containsEquipment
Segment Requirement,SR_0125190001001,Equipment requirement,ER_0125190001001BREADBLAST072000hours,containsEquipment
Segment Requirement,SR_0124603001001,Equipment requirement,ER_0124603001001BREADBLAST0430000hours,containsEquipment
Segment Requirement,SR_0125019001001,Equipment requirement,ER_0125019001001BREADBLAST0630000hours,containsEquipment
Segment Requirement,SR_0126273001001,Equipment requirement,ER_0126273001001BREADBLAST059916.662hours,containsEquipment
Segment Requirement,SR_0124923001001,Equipment requirement,ER_0124923001001BREADBLAST072000hours,containsEquipment
Segment Requirement,SR_0125000001001,Equipment requirement,ER_0125000001001BREADBLAST054833.336hours,containsEquipment
Segment Requirement,SR_0124872001001,Equipment requirement,ER_0124872001001BREADBLAST054000.002hours,containsEquipment
Segment Requirement,SR_0124557001001,Equipment requirement,ER_0124557001001BREADBLAST0610000hours,containsEquipment
Segment Requirement,SR_0124785001001,Equipment requirement,ER_0124785001001BREADBLAST0422000hours,containsEquipment
Segment Requirement,SR_0124582001001,Equipment requirement,ER_0124582001001BREADBLAST0620000hours,containsEquipment
Segment Requirement,SR_0124669001001,Equipment requirement,ER_0124669001001BREADBLAST041155.556hours,containsEquipment
Segment Requirement,SR_0126669001001,Equipment requirement,ER_0126669001001BREADBLAST066666.67hours,containsEquipment
Segment Requirement,SR_0124632001001,Equipment requirement,ER_0124632001001BREADBLAST072000hours,containsEquipment
Segment Requirement,SR_0126665001001,Equipment requirement,ER_0126665001001BREADBLAST0420000hours,containsEquipment
Segment Requirement,SR_0126996001001,Equipment requirement,ER_0126996001001BREADBLAST0610000hours,containsEquipment
Segment Requirement,SR_0124851001001,Equipment requirement,ER_0124851001001BREADBLAST0520000hours,containsEquipment
Segment Requirement,SR_0124705001001,Equipment requirement,ER_0124705001001BREADBLAST0730000hours,containsEquipment
Segment Requirement,SR_0124786001001,Equipment requirement,ER_0124786001001BREADBLAST0530000hours,containsEquipment
Segment Requirement,SR_0125352001001,Equipment requirement,ER_0125352001001BREADBLAST0710500hours,containsEquipment
Segment Requirement,SR_0125352001001_001,Equipment requirement,ER_0125352001001_001BREADBLAST073500hours,containsEquipment
Segment Requirement,SR_0124497001001,Equipment requirement,ER_0124497001001BREADBLAST056500.004hours,containsEquipment
Segment Requirement,SR_0124854001001,Equipment requirement,ER_0124854001001BREADBLAST0514000hours,containsEquipment
Segment Requirement,SR_0125745001001,Equipment requirement,ER_0125745001001BREADBLAST059333.328hours,containsEquipment
Segment Requirement,SR_0126618001001,Equipment requirement,ER_0126618001001BREADBLAST064000.002hours,containsEquipment
Segment Requirement,SR_0126549001001,Equipment requirement,ER_0126549001001BREADBLAST063252hours,containsEquipment
Segment Requirement,SR_0126281001001,Equipment requirement,ER_0126281001001BREADBLAST0712000hours,containsEquipment
Segment Requirement,SR_0126547001001,Equipment requirement,ER_0126547001001BREADBLAST0620000hours,containsEquipment
Segment Requirement,SR_0126836001001,Equipment requirement,ER_0126836001001BREADBLAST054000hours,containsEquipment
Segment Requirement,SR_0125789001001,Equipment requirement,ER_0125789001001BREADBLAST064000hours,containsEquipment
Segment Requirement,SR_0125957001001,Equipment requirement,ER_0125957001001BREADBLAST056875hours,containsEquipment
Segment Requirement,SR_0125545001001,Equipment requirement,ER_0125545001001BREADBLAST047467.6hours,containsEquipment
Segment Requirement,SR_0126203001001,Equipment requirement,ER_0126203001001BREADBLAST0440000hours,containsEquipment
Segment Requirement,SR_0126959001001,Equipment requirement,ER_0126959001001BREADBLAST0616000hours,containsEquipment
Segment Requirement,SR_0126285001001,Equipment requirement,ER_0126285001001BREADBLAST074249.998hours,containsEquipment
Segment Requirement,SR_0126615001001,Equipment requirement,ER_0126615001001BREADBLAST052000hours,containsEquipment
Segment Requirement,SR_0125089001001,Equipment requirement,ER_0125089001001BREADBLAST058666.672hours,containsEquipment
Segment Requirement,SR_0125197001001,Equipment requirement,ER_0125197001001BREADBLAST0720000hours,containsEquipment
Segment Requirement,SR_0124855001001,Equipment requirement,ER_0124855001001BREADBLAST0511250hours,containsEquipment
Segment Requirement,SR_0125787001001,Equipment requirement,ER_0125787001001BREADBLAST0616000hours,containsEquipment
Segment Requirement,SR_0125463001001,Equipment requirement,ER_0125463001001BREADBLAST0626000hours,containsEquipment
Segment Requirement,SR_0125578001001,Equipment requirement,ER_0125578001001BREADBLAST053750hours,containsEquipment
Segment Requirement,SR_0125301001001,Equipment requirement,ER_0125301001001BREADBLAST042488.888hours,containsEquipment
Segment Requirement,SR_0125301001001_001,Equipment requirement,ER_0125301001001_001BREADBLAST041511.112hours,containsEquipment
Segment Requirement,SR_0125538001001,Equipment requirement,ER_0125538001001BREADBLAST071250hours,containsEquipment
Segment Requirement,SR_0126399001001,Equipment requirement,ER_0126399001001BREADBLAST0420000hours,containsEquipment
Segment Requirement,SR_0126544001001,Equipment requirement,ER_0126544001001BREADBLAST0718750hours,containsEquipment
Segment Requirement,SR_0126284001001,Equipment requirement,ER_0126284001001BREADBLAST072416.8hours,containsEquipment
Segment Requirement,SR_0124836001001,Equipment requirement,ER_0124836001001BREADBLAST048000hours,containsEquipment
Segment Requirement,SR_0125109001001,Equipment requirement,ER_0125109001001BREADBLAST074000.002hours,containsEquipment
Segment Requirement,SR_0125109001001_001,Equipment requirement,ER_0125109001001_001BREADBLAST071999.998hours,containsEquipment
Segment Requirement,SR_0125583001001,Equipment requirement,ER_0125583001001BREADBLAST076999.996hours,containsEquipment
Segment Requirement,SR_0124999001001,Equipment requirement,ER_0124999001001BREADBLAST0510000hours,containsEquipment
Segment Requirement,SR_0124494001001,Equipment requirement,ER_0124494001001BREADBLAST0710000hours,containsEquipment
Segment Requirement,SR_0125093001001,Equipment requirement,ER_0125093001001BREADBLAST0520000hours,containsEquipment
Segment Requirement,SR_0124556001001,Equipment requirement,ER_0124556001001BREADBLAST0620000hours,containsEquipment
Segment Requirement,SR_0124591001001,Equipment requirement,ER_0124591001001BREADBLAST062000hours,containsEquipment
Segment Requirement,SR_0125303001001,Equipment requirement,ER_0125303001001BREADBLAST0416000hours,containsEquipment
Segment Requirement,SR_0125516001001,Equipment requirement,ER_0125516001001BREADBLAST072166.668hours,containsEquipment
Segment Requirement,SR_0125348001001,Equipment requirement,ER_0125348001001BREADBLAST062250hours,containsEquipment
Segment Requirement,SR_0125348001001_001,Equipment requirement,ER_0125348001001_001BREADBLAST061750hours,containsEquipment
Segment Requirement,SR_0127311001001,Equipment requirement,ER_0127311001001BREADBLAST0614000hours,containsEquipment
Segment Requirement,SR_0125860001001,Equipment requirement,ER_0125860001001BREADBLAST076041.67hours,containsEquipment
Segment Requirement,SR_0125267001001,Equipment requirement,ER_0125267001001BREADBLAST077500hours,containsEquipment
Segment Requirement,SR_0125267001001_001,Equipment requirement,ER_0125267001001_001BREADBLAST074500hours,containsEquipment
Segment Requirement,SR_0125457001001,Equipment requirement,ER_0125457001001BREADBLAST042222hours,containsEquipment
Segment Requirement,SR_0125457001001_001,Equipment requirement,ER_0125457001001_001BREADBLAST041778hours,containsEquipment
Segment Requirement,SR_0125305001001,Equipment requirement,ER_0125305001001BREADBLAST0513000.008hours,containsEquipment
Segment Requirement,SR_0125305001001_001,Equipment requirement,ER_0125305001001_001BREADBLAST0510999.992hours,containsEquipment
Segment Requirement,SR_0125347001001,Equipment requirement,ER_0125347001001BREADBLAST0518416.658hours,containsEquipment
Segment Requirement,SR_0125347001001_001,Equipment requirement,ER_0125347001001_001BREADBLAST057583.342hours,containsEquipment
Segment Requirement,SR_0127347001001,Equipment requirement,ER_0127347001001BREADBLAST053750hours,containsEquipment
Segment Requirement,SR_0127182001001,Equipment requirement,ER_0127182001001BREADBLAST0420000hours,containsEquipment
Segment Requirement,SR_0125321001001,Equipment requirement,ER_0125321001001BREADBLAST0710000hours,containsEquipment
Segment Requirement,SR_0126804001001,Equipment requirement,ER_0126804001001BREADBLAST066000hours,containsEquipment
Segment Requirement,SR_0126957001001,Equipment requirement,ER_0126957001001BREADBLAST0610000hours,containsEquipment
Segment Requirement,SR_0126935001001,Equipment requirement,ER_0126935001001BREADBLAST072833.332hours,containsEquipment
Segment Requirement,SR_0127349001001,Equipment requirement,ER_0127349001001BREADBLAST0511250hours,containsEquipment
Segment Requirement,SR_0126802001001,Equipment requirement,ER_0126802001001BREADBLAST064000hours,containsEquipment
Segment Requirement,SR_0127084001001,Equipment requirement,ER_0127084001001BREADBLAST056250hours,containsEquipment
Segment Requirement,SR_0124533001001,Equipment requirement,ER_0124533001001BREADBLAST0410000hours,containsEquipment
Segment Requirement,SR_0124555001001,Equipment requirement,ER_0124555001001BREADBLAST066670hours,containsEquipment
Segment Requirement,SR_0124730001001,Equipment requirement,ER_0124730001001BREADBLAST072000hours,containsEquipment
Segment Requirement,SR_0124495001001,Equipment requirement,ER_0124495001001BREADBLAST076250hours,containsEquipment
Segment Requirement,SR_0124595001001,Equipment requirement,ER_0124595001001BREADBLAST043466.668hours,containsEquipment
Segment Requirement,SR_0124558001001,Equipment requirement,ER_0124558001001BREADBLAST064000hours,containsEquipment
Segment Requirement,SR_0124397001001,Equipment requirement,ER_0124397001001BREADBLAST0440000hours,containsEquipment
Segment Requirement,SR_0125462001001,Equipment requirement,ER_0125462001001BREADBLAST052666.668hours,containsEquipment
Segment Requirement,SR_0125462001001_001,Equipment requirement,ER_0125462001001_001BREADBLAST051333.332hours,containsEquipment
Segment Requirement,SR_0125464001001,Equipment requirement,ER_0125464001001BREADBLAST074500hours,containsEquipment
Segment Requirement,SR_0125464001001_001,Equipment requirement,ER_0125464001001_001BREADBLAST073500hours,containsEquipment
Segment Requirement,SR_0125624001001,Equipment requirement,ER_0125624001001BREADBLAST062500hours,containsEquipment
Segment Requirement,SR_0124559001001,Equipment requirement,ER_0124559001001BREADBLAST0730000hours,containsEquipment
Segment Requirement,SR_0124594001001,Equipment requirement,ER_0124594001001BREADBLAST042133.332hours,containsEquipment
Segment Requirement,SR_0124500001001,Equipment requirement,ER_0124500001001BREADBLAST0430000hours,containsEquipment
Segment Requirement,SR_0127046001001,Equipment requirement,ER_0127046001001BREADBLAST0610000hours,containsEquipment
Segment Requirement,SR_0126801001001,Equipment requirement,ER_0126801001001BREADBLAST0521249.99hours,containsEquipment
Segment Requirement,SR_0126955001001,Equipment requirement,ER_0126955001001BREADBLAST068166.662hours,containsEquipment
Segment Requirement,SR_0126673001001,Equipment requirement,ER_0126673001001BREADBLAST066000hours,containsEquipment
Segment Requirement,SR_0126805001001,Equipment requirement,ER_0126805001001BREADBLAST0610000hours,containsEquipment
Segment Requirement,SR_0124396001001,Equipment requirement,ER_0124396001001BREADBLAST045778hours,containsEquipment
Segment Requirement,SR_0124656001001,Equipment requirement,ER_0124656001001BREADBLAST066000hours,containsEquipment
Segment Requirement,SR_0124404001001,Equipment requirement,ER_0124404001001BREADBLAST0721249.99hours,containsEquipment
Segment Requirement,SR_0127427001001,Equipment requirement,ER_0127427001001BREADBLAST075333.336hours,containsEquipment
Segment Requirement,SR_0124450001001,Equipment requirement,ER_0124450001001BREADBLAST0716250hours,containsEquipment
Segment Requirement,SR_0126039001001,Equipment requirement,ER_0126039001001BREADBLAST078496hours,containsEquipment
Segment Requirement,SR_0124454001001,Equipment requirement,ER_0124454001001BREADBLAST049244.448hours,containsEquipment
Segment Requirement,SR_0125196001001,Equipment requirement,ER_0125196001001BREADBLAST0710000hours,containsEquipment
Segment Requirement,SR_0127309001001,Equipment requirement,ER_0127309001001BREADBLAST0710000hours,containsEquipment
Segment Requirement,SR_0127048001001,Equipment requirement,ER_0127048001001BREADBLAST044800hours,containsEquipment
Segment Requirement,SR_0127240001001,Equipment requirement,ER_0127240001001BREADBLAST063000hours,containsEquipment
Segment Requirement,SR_0125739001001,Equipment requirement,ER_0125739001001BREADBLAST0710000hours,containsEquipment
Segment Requirement,SR_0126845001001,Equipment requirement,ER_0126845001001BREADBLAST0613750hours,containsEquipment
Segment Requirement,SR_0127429001001,Equipment requirement,ER_0127429001001BREADBLAST074000hours,containsEquipment
Segment Requirement,SR_0126671001001,Equipment requirement,ER_0126671001001BREADBLAST0620000hours,containsEquipment
Segment Requirement,SR_0127307001001,Equipment requirement,ER_0127307001001BREADBLAST0516000hours,containsEquipment
Segment Requirement,SR_0124534001001,Equipment requirement,ER_0124534001001BREADBLAST046000hours,containsEquipment
Segment Requirement,SR_0124448001001,Equipment requirement,ER_0124448001001BREADBLAST0620000hours,containsEquipment
Segment Requirement,SR_0127428001001,Equipment requirement,ER_0127428001001BREADBLAST074667.2hours,containsEquipment
Segment Requirement,SR_0125349001001,Equipment requirement,ER_0125349001001BREADBLAST0612500hours,containsEquipment
Segment Requirement,SR_0125349001001_001,Equipment requirement,ER_0125349001001_001BREADBLAST067500hours,containsEquipment
Segment Requirement,SR_0124391001001,Equipment requirement,ER_0124391001001BREADBLAST0520000hours,containsEquipment
Segment Requirement,SR_0126992001001,Equipment requirement,ER_0126992001001BREADBLAST056041.67hours,containsEquipment
Segment Requirement,SR_0126841001001,Equipment requirement,ER_0126841001001BREADBLAST062250hours,containsEquipment
Segment Requirement,SR_0126798001001,Equipment requirement,ER_0126798001001BREADBLAST0410000hours,containsEquipment
Segment Requirement,SR_0126542001001,Equipment requirement,ER_0126542001001BREADBLAST056000hours,containsEquipment
Segment Requirement,SR_0126844001001,Equipment requirement,ER_0126844001001BREADBLAST066250hours,containsEquipment
Segment Requirement,SR_0124453001001,Equipment requirement,ER_0124453001001BREADBLAST046000hours,containsEquipment
Segment Requirement,SR_0125793001001,Equipment requirement,ER_0125793001001BREADBLAST066250hours,containsEquipment
Segment Requirement,SR_0124045001001,Equipment requirement,ER_0124045001001BREADBLAST0618hours,containsEquipment
Segment Requirement,SR_0124579001001,Equipment requirement,ER_0124579001001BREADBLAST0610000hours,containsEquipment
Segment Requirement,SR_0124596001001,Equipment requirement,ER_0124596001001BREADBLAST044000.002hours,containsEquipment
Segment Requirement,SR_0124590001001,Equipment requirement,ER_0124590001001BREADBLAST072000hours,containsEquipment
Segment Requirement,SR_0124711001001,Equipment requirement,ER_0124711001001BREADBLAST043200.4hours,containsEquipment
Segment Requirement,SR_0125199001001,Equipment requirement,ER_0125199001001BREADBLAST055833.33hours,containsEquipment
Segment Requirement,SR_0125199001001_001,Equipment requirement,ER_0125199001001_001BREADBLAST054166.67hours,containsEquipment
Segment Requirement,SR_0127430001001,Equipment requirement,ER_0127430001001BREADBLAST073750hours,containsEquipment
Segment Requirement,SR_0125493001001,Equipment requirement,ER_0125493001001BREADBLAST0520000hours,containsEquipment
Segment Requirement,SR_0125302001001,Equipment requirement,ER_0125302001001BREADBLAST0420000hours,containsEquipment
Segment Requirement,SR_0126195001001,Equipment requirement,ER_0126195001001BREADBLAST053499.998hours,containsEquipment
Segment Requirement,SR_0124668001001,Equipment requirement,ER_0124668001001BREADBLAST0410000hours,containsEquipment
Segment Requirement,SR_0124720001001,Equipment requirement,ER_0124720001001BREADBLAST0414000hours,containsEquipment
Segment Requirement,SR_0125087001001,Equipment requirement,ER_0125087001001BREADBLAST054666.664hours,containsEquipment
Segment Requirement,SR_0126766001001,Equipment requirement,ER_0126766001001BREADBLAST048000hours,containsEquipment
Segment Requirement,SR_0125858001001,Equipment requirement,ER_0125858001001BREADBLAST077083.33hours,containsEquipment
Segment Requirement,SR_0125547001001,Equipment requirement,ER_0125547001001BREADBLAST077080hours,containsEquipment
Segment Requirement,SR_0126099001001,Equipment requirement,ER_0126099001001BREADBLAST056041.67hours,containsEquipment
Segment Requirement,SR_0125955001001,Equipment requirement,ER_0125955001001BREADBLAST0520000hours,containsEquipment
Segment Requirement,SR_0125668001001,Equipment requirement,ER_0125668001001BREADBLAST075625hours,containsEquipment
Segment Requirement,SR_0125543001001,Equipment requirement,ER_0125543001001BREADBLAST0416000hours,containsEquipment
Segment Requirement,SR_0125856001001,Equipment requirement,ER_0125856001001BREADBLAST076250hours,containsEquipment
Segment Requirement,SR_0127118001001,Equipment requirement,ER_0127118001001BREADBLAST054666.4hours,containsEquipment
Segment Requirement,SR_0125270001001,Equipment requirement,ER_0125270001001BREADBLAST0420000hours,containsEquipment
Segment Requirement,SR_0125540001001,Equipment requirement,ER_0125540001001BREADBLAST0620000hours,containsEquipment
