Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.89Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.92Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.92Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.9Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.9Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.91Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.91Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature214.14Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature214.14Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature214.09Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature214.09Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature214Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature214Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.94Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.94Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.85Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.85Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.84Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.84Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.97Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.97Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.96Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.96Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.83Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.83Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.99Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.99Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.77Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.77Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.93Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.93Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.86Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.86Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.73Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.73Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.68Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.68Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.72Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.72Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.62Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.62Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.64Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.64Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.59Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.59Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.52Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.52Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.53Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.53Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.56Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.56Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.48Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.48Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.46Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.46Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.7Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.7Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.67Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.67Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.71Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.71Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.69Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.69Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.75Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.75Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.87Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.87Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.8Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.8Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.82Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.82Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.79Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.79Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.76Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.76Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.78Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.78Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.61Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.61Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.65Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.65Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.81Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.81Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.66Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.66Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.58Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.58Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature214.02Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature214.02Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature214.11Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature214.11Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature214.07Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature214.07Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.88Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.88Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.74Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.74Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.63Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.63Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.55Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.55Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.5Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.5Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.6Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.6Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.49Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.49Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.51Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.51Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.47Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.47Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.43Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.43Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.27Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.27Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.26Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.26Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.28Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.28Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.35Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.35Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.37Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.37Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.36Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.36Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.19Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.19Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.11Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.11Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.09Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.09Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.17Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.17Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.39Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.39Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.31Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.31Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.22Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.22Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.21Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.21Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.32Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.32Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.44Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.44Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.38Celsius,hasValuesOf
Equipment,BREADBLAST04,Equipment Property,BREADBLAST04_Temperature213.38Celsius,hasValuesOf
Equipment,HYD,Equipment Property,BREADBLAST04_Temperature213.42Celsius,hasValuesOf
