Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Segment Response,SRPS-0125303001001-470409,Equipment Actual,470409EA_0125303001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125303001001-470410,Equipment Actual,470410EA_0125303001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125347001001-470442,Equipment Actual,470442EA_0125347001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125347001001-470443,Equipment Actual,470443EA_0125347001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125347001001_001-470444,Equipment Actual,470444EA_0125347001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125347001001_001-470445,Equipment Actual,470445EA_0125347001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125303001001-470455,Equipment Actual,470455EA_0125303001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125303001001-470456,Equipment Actual,470456EA_0125303001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0126668001001_001-485240,Equipment Actual,485240EA_0126668001001_001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126680001001-485254,Equipment Actual,485254EA_0126680001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126680001001_001-485256,Equipment Actual,485256EA_0126680001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126680001001_001-485257,Equipment Actual,485257EA_0126680001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126399001001-485284,Equipment Actual,485284EA_0126399001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0126399001001-485285,Equipment Actual,485285EA_0126399001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0126680001001-485287,Equipment Actual,485287EA_0126680001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126680001001-485288,Equipment Actual,485288EA_0126680001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126680001001_001-485291,Equipment Actual,485291EA_0126680001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126680001001_001-485292,Equipment Actual,485292EA_0126680001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126544001001_001-486353,Equipment Actual,486353EA_0126544001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0126669001001-486358,Equipment Actual,486358EA_0126669001001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126669001001-486359,Equipment Actual,486359EA_0126669001001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126669001001_001-486360,Equipment Actual,486360EA_0126669001001_001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126669001001_001-486361,Equipment Actual,486361EA_0126669001001_001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126541001001-486373,Equipment Actual,486373EA_0126541001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126668001001-485294,Equipment Actual,485294EA_0126668001001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126544001001-485308,Equipment Actual,485308EA_0126544001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0126544001001-485309,Equipment Actual,485309EA_0126544001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0126544001001_001-485311,Equipment Actual,485311EA_0126544001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0126544001001_001-485312,Equipment Actual,485312EA_0126544001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0126668001001_001-485295,Equipment Actual,485295EA_0126668001001_001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126541001001-486374,Equipment Actual,486374EA_0126541001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126541001001_001-486375,Equipment Actual,486375EA_0126541001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126541001001_001-486376,Equipment Actual,486376EA_0126541001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126544001001_001-486387,Equipment Actual,486387EA_0126544001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0126668001001_001-485296,Equipment Actual,485296EA_0126668001001_001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126541001001-485301,Equipment Actual,485301EA_0126541001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126541001001-485302,Equipment Actual,485302EA_0126541001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126541001001_001-485303,Equipment Actual,485303EA_0126541001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126541001001_001-485304,Equipment Actual,485304EA_0126541001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0126669001001-485320,Equipment Actual,485320EA_0126669001001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126669001001-485321,Equipment Actual,485321EA_0126669001001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126669001001_001-485322,Equipment Actual,485322EA_0126669001001_001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126669001001_001-485323,Equipment Actual,485323EA_0126669001001_001BREADBLAST060hours,containsEquipment
Segment Response,SRPS-0126400001001-486413,Equipment Actual,486413EA_0126400001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125667001001-473948,Equipment Actual,473948EA_0125667001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125667001001-473949,Equipment Actual,473949EA_0125667001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125667001001_001-473950,Equipment Actual,473950EA_0125667001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125667001001_001-473952,Equipment Actual,473952EA_0125667001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125667001001_001-473953,Equipment Actual,473953EA_0125667001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125548001001-473967,Equipment Actual,473967EA_0125548001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125548001001-473989,Equipment Actual,473989EA_0125548001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125548001001-473990,Equipment Actual,473990EA_0125548001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125548001001_001-473991,Equipment Actual,473991EA_0125548001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125548001001_001-473992,Equipment Actual,473992EA_0125548001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125548001001-473968,Equipment Actual,473968EA_0125548001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125548001001_001-473969,Equipment Actual,473969EA_0125548001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125548001001_001-473970,Equipment Actual,473970EA_0125548001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125667001001-473976,Equipment Actual,473976EA_0125667001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125667001001-473977,Equipment Actual,473977EA_0125667001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125667001001_001-473978,Equipment Actual,473978EA_0125667001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125667001001_001-473979,Equipment Actual,473979EA_0125667001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125955001001-477922,Equipment Actual,477922EA_0125955001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125955001001-477923,Equipment Actual,477923EA_0125955001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125955001001-477873,Equipment Actual,477873EA_0125955001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125955001001-477874,Equipment Actual,477874EA_0125955001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125859001001-477879,Equipment Actual,477879EA_0125859001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125859001001-477880,Equipment Actual,477880EA_0125859001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125859001001_001-477881,Equipment Actual,477881EA_0125859001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125859001001_001-477882,Equipment Actual,477882EA_0125859001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125860001001-477901,Equipment Actual,477901EA_0125860001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125860001001-477902,Equipment Actual,477902EA_0125860001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125860001001_001-477903,Equipment Actual,477903EA_0125860001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125860001001_001-477904,Equipment Actual,477904EA_0125860001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125955001001-477953,Equipment Actual,477953EA_0125955001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125264001001-469587,Equipment Actual,469587EA_0125264001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125264001001-469588,Equipment Actual,469588EA_0125264001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125370001001-469589,Equipment Actual,469589EA_0125370001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125264001001_001-469591,Equipment Actual,469591EA_0125264001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125370001001-469594,Equipment Actual,469594EA_0125370001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125370001001-469617,Equipment Actual,469617EA_0125370001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125370001001-469618,Equipment Actual,469618EA_0125370001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125370001001_001-469619,Equipment Actual,469619EA_0125370001001_001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125370001001_001-469620,Equipment Actual,469620EA_0125370001001_001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125264001001-469621,Equipment Actual,469621EA_0125264001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125264001001-469622,Equipment Actual,469622EA_0125264001001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125264001001_001-469623,Equipment Actual,469623EA_0125264001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125264001001_001-469590,Equipment Actual,469590EA_0125264001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125370001001_001-469592,Equipment Actual,469592EA_0125370001001_001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125370001001_001-469593,Equipment Actual,469593EA_0125370001001_001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125346001001-469611,Equipment Actual,469611EA_0125346001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125346001001_001-469614,Equipment Actual,469614EA_0125346001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125264001001_001-469624,Equipment Actual,469624EA_0125264001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125304001001-469633,Equipment Actual,469633EA_0125304001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125304001001-469634,Equipment Actual,469634EA_0125304001001BREADBLAST040hours,containsEquipment
Segment Response,SRPS-0125346001001_001-469648,Equipment Actual,469648EA_0125346001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125346001001_001-469649,Equipment Actual,469649EA_0125346001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125264001001_001-469641,Equipment Actual,469641EA_0125264001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125346001001-469671,Equipment Actual,469671EA_0125346001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125346001001-469672,Equipment Actual,469672EA_0125346001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125346001001_001-469673,Equipment Actual,469673EA_0125346001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125346001001_001-469674,Equipment Actual,469674EA_0125346001001_001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125264001001_001-469642,Equipment Actual,469642EA_0125264001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125346001001-469646,Equipment Actual,469646EA_0125346001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125346001001-469647,Equipment Actual,469647EA_0125346001001BREADBLAST070hours,containsEquipment
Segment Response,SRPS-0125667001001_001-474076,Equipment Actual,474076EA_0125667001001_001BREADBLAST050hours,containsEquipment
Segment Response,SRPS-0125667001001_001-474077,Equipment Actual,474077EA_0125667001001_001BREADBLAST050hours,containsEquipment
