Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Operations event,143984-BREADBLAST06,Operations event property,143984720minutes,hasValuesOf
Operations event,143985-BREADBLAST06,Operations event property,143985720minutes,hasValuesOf
Operations event,143986-BREADBLAST06,Operations event property,143986720minutes,hasValuesOf
Operations event,143987-BREADBLAST06,Operations event property,143987720minutes,hasValuesOf
Operations event,143988-BREADBLAST06,Operations event property,143988720minutes,hasValuesOf
Operations event,143989-BREADBLAST06,Operations event property,143989720minutes,hasValuesOf
Operations event,143990-BREADBLAST06,Operations event property,143990720minutes,hasValuesOf
Operations event,143991-BREADBLAST06,Operations event property,143991720minutes,hasValuesOf
Operations event,143992-BREADBLAST06,Operations event property,143992720minutes,hasValuesOf
Operations event,143993-BREADBLAST06,Operations event property,143993720minutes,hasValuesOf
Operations event,143994-BREADBLAST06,Operations event property,143994720minutes,hasValuesOf
Operations event,143995-BREADBLAST06,Operations event property,143995266minutes,hasValuesOf
Operations event,144044-BREADBLAST05,Operations event property,14404420minutes,hasValuesOf
Operations event,145891-BREADBLAST05,Operations event property,1458915minutes,hasValuesOf
Operations event,145894-BREADBLAST05,Operations event property,14589428minutes,hasValuesOf
Operations event,145934-BREADBLAST07,Operations event property,14593426minutes,hasValuesOf
Operations event,145943-BREADBLAST06,Operations event property,1459435minutes,hasValuesOf
Operations event,145950-BREADBLAST05,Operations event property,1459503minutes,hasValuesOf
Operations event,140615-BREADBLAST05,Operations event property,14061522minutes,hasValuesOf
Operations event,140616-BREADBLAST05,Operations event property,14061627minutes,hasValuesOf
Operations event,140636-BREADBLAST07,Operations event property,140636120minutes,hasValuesOf
Operations event,147353-BREADBLAST05,Operations event property,14735332minutes,hasValuesOf
Operations event,147372-BREADBLAST06,Operations event property,1473721minutes,hasValuesOf
Operations event,147417-BREADBLAST06,Operations event property,14741723minutes,hasValuesOf
Operations event,147468-BREADBLAST05,Operations event property,14746823minutes,hasValuesOf
Operations event,147469-BREADBLAST05,Operations event property,1474694minutes,hasValuesOf
Operations event,154095-BREADBLAST06,Operations event property,154095720minutes,hasValuesOf
Operations event,154142-BREADBLAST04,Operations event property,1541426minutes,hasValuesOf
Operations event,154147-BREADBLAST04,Operations event property,15414722minutes,hasValuesOf
Operations event,154152-BREADBLAST04,Operations event property,15415222minutes,hasValuesOf
Operations event,154154-BREADBLAST04,Operations event property,15415419minutes,hasValuesOf
Operations event,154158-BREADBLAST04,Operations event property,15415822minutes,hasValuesOf
Operations event,154149-BREADBLAST04,Operations event property,15414922minutes,hasValuesOf
Operations event,148156-BREADBLAST04,Operations event property,1481565minutes,hasValuesOf
Operations event,148158-BREADBLAST04,Operations event property,1481583minutes,hasValuesOf
Operations event,148160-BREADBLAST04,Operations event property,1481607minutes,hasValuesOf
Operations event,148164-BREADBLAST04,Operations event property,14816440minutes,hasValuesOf
Operations event,148181-BREADBLAST04,Operations event property,14818118minutes,hasValuesOf
Operations event,148233-BREADBLAST04,Operations event property,14823321minutes,hasValuesOf
Operations event,148234-BREADBLAST04,Operations event property,1482346minutes,hasValuesOf
Operations event,148196-BREADBLAST04,Operations event property,14819622minutes,hasValuesOf
Operations event,148262-BREADBLAST04,Operations event property,1482628minutes,hasValuesOf
Operations event,148204-BREADBLAST04,Operations event property,14820421minutes,hasValuesOf
Operations event,148210-BREADBLAST04,Operations event property,14821016minutes,hasValuesOf
Operations event,148257-BREADBLAST04,Operations event property,14825756minutes,hasValuesOf
Operations event,148314-BREADBLAST04,Operations event property,14831424minutes,hasValuesOf
Operations event,148275-BREADBLAST04,Operations event property,14827522minutes,hasValuesOf
Operations event,148307-BREADBLAST04,Operations event property,1483075minutes,hasValuesOf
Operations event,141644-BREADBLAST04,Operations event property,141644175minutes,hasValuesOf
Operations event,141745-BREADBLAST06,Operations event property,1417453minutes,hasValuesOf
Operations event,141749-BREADBLAST06,Operations event property,1417494minutes,hasValuesOf
Operations event,141752-BREADBLAST06,Operations event property,14175225minutes,hasValuesOf
Operations event,141674-BREADBLAST06,Operations event property,141674720minutes,hasValuesOf
Operations event,141675-BREADBLAST06,Operations event property,141675720minutes,hasValuesOf
Operations event,141676-BREADBLAST06,Operations event property,141676720minutes,hasValuesOf
Operations event,141677-BREADBLAST06,Operations event property,141677720minutes,hasValuesOf
Operations event,141678-BREADBLAST06,Operations event property,141678720minutes,hasValuesOf
Operations event,141679-BREADBLAST06,Operations event property,141679720minutes,hasValuesOf
Operations event,141680-BREADBLAST06,Operations event property,141680720minutes,hasValuesOf
Operations event,141681-BREADBLAST06,Operations event property,141681720minutes,hasValuesOf
Operations event,141682-BREADBLAST06,Operations event property,141682720minutes,hasValuesOf
Operations event,141683-BREADBLAST06,Operations event property,141683720minutes,hasValuesOf
Operations event,141684-BREADBLAST06,Operations event property,141684720minutes,hasValuesOf
Operations event,141685-BREADBLAST06,Operations event property,141685720minutes,hasValuesOf
Operations event,141686-BREADBLAST06,Operations event property,141686720minutes,hasValuesOf
Operations event,141687-BREADBLAST06,Operations event property,141687720minutes,hasValuesOf
Operations event,141688-BREADBLAST06,Operations event property,141688720minutes,hasValuesOf
Operations event,141689-BREADBLAST06,Operations event property,141689720minutes,hasValuesOf
Operations event,141690-BREADBLAST06,Operations event property,141690720minutes,hasValuesOf
Operations event,141691-BREADBLAST06,Operations event property,141691720minutes,hasValuesOf
Operations event,141692-BREADBLAST06,Operations event property,141692720minutes,hasValuesOf
Operations event,141693-BREADBLAST06,Operations event property,141693720minutes,hasValuesOf
Operations event,141694-BREADBLAST06,Operations event property,141694720minutes,hasValuesOf
Operations event,141695-BREADBLAST06,Operations event property,141695720minutes,hasValuesOf
Operations event,141696-BREADBLAST06,Operations event property,141696720minutes,hasValuesOf
Operations event,141697-BREADBLAST06,Operations event property,141697720minutes,hasValuesOf
Operations event,141698-BREADBLAST06,Operations event property,141698720minutes,hasValuesOf
Operations event,141699-BREADBLAST06,Operations event property,141699720minutes,hasValuesOf
Operations event,141700-BREADBLAST06,Operations event property,141700720minutes,hasValuesOf
Operations event,141701-BREADBLAST06,Operations event property,141701720minutes,hasValuesOf
Operations event,141702-BREADBLAST06,Operations event property,141702720minutes,hasValuesOf
Operations event,141703-BREADBLAST06,Operations event property,141703720minutes,hasValuesOf
Operations event,141704-BREADBLAST06,Operations event property,141704720minutes,hasValuesOf
Operations event,141705-BREADBLAST06,Operations event property,141705192minutes,hasValuesOf
Operations event,141711-BREADBLAST06,Operations event property,14171129minutes,hasValuesOf
Operations event,141715-BREADBLAST06,Operations event property,14171513minutes,hasValuesOf
Operations event,141718-BREADBLAST06,Operations event property,14171825minutes,hasValuesOf
Operations event,141721-BREADBLAST06,Operations event property,1417213minutes,hasValuesOf
Operations event,141726-BREADBLAST06,Operations event property,14172629minutes,hasValuesOf
Operations event,141729-BREADBLAST06,Operations event property,14172913minutes,hasValuesOf
Operations event,148511-BREADBLAST04,Operations event property,1485114minutes,hasValuesOf
Operations event,148553-BREADBLAST04,Operations event property,14855330minutes,hasValuesOf
Operations event,148554-BREADBLAST04,Operations event property,1485545minutes,hasValuesOf
Operations event,148570-BREADBLAST05,Operations event property,1485702minutes,hasValuesOf
Operations event,148610-BREADBLAST04,Operations event property,14861017minutes,hasValuesOf
Operations event,148564-BREADBLAST04,Operations event property,14856418minutes,hasValuesOf
Operations event,148569-BREADBLAST05,Operations event property,14856922minutes,hasValuesOf
Operations event,148590-BREADBLAST04,Operations event property,1485902minutes,hasValuesOf
Operations event,148913-BREADBLAST04,Operations event property,14891321minutes,hasValuesOf
Operations event,148851-BREADBLAST04,Operations event property,14885119minutes,hasValuesOf
Operations event,148920-BREADBLAST04,Operations event property,1489203minutes,hasValuesOf
Operations event,148921-BREADBLAST04,Operations event property,1489214minutes,hasValuesOf
Operations event,148871-BREADBLAST04,Operations event property,14887117minutes,hasValuesOf
Operations event,148893-BREADBLAST05,Operations event property,14889328minutes,hasValuesOf
Operations event,148947-BREADBLAST04,Operations event property,1489472minutes,hasValuesOf
Operations event,166701-BREADBLAST06,Operations event property,16670119minutes,hasValuesOf
Operations event,166720-BREADBLAST05,Operations event property,1667202minutes,hasValuesOf
Operations event,158000-BREADBLAST07,Operations event property,15800025minutes,hasValuesOf
Operations event,158006-BREADBLAST07,Operations event property,1580066minutes,hasValuesOf
Operations event,158003-BREADBLAST06,Operations event property,15800313minutes,hasValuesOf
Operations event,158029-BREADBLAST05,Operations event property,15802918minutes,hasValuesOf
Operations event,158032-BREADBLAST07,Operations event property,15803216minutes,hasValuesOf
Operations event,158035-BREADBLAST07,Operations event property,1580353minutes,hasValuesOf
Operations event,158045-BREADBLAST07,Operations event property,15804521minutes,hasValuesOf
Operations event,158051-BREADBLAST07,Operations event property,15805117minutes,hasValuesOf
Operations event,158057-BREADBLAST07,Operations event property,15805739minutes,hasValuesOf
Operations event,158059-BREADBLAST07,Operations event property,15805945minutes,hasValuesOf
Operations event,158053-BREADBLAST04,Operations event property,158053720minutes,hasValuesOf
Operations event,158060-BREADBLAST07,Operations event property,1580602minutes,hasValuesOf
Operations event,158071-BREADBLAST06,Operations event property,15807110minutes,hasValuesOf
Operations event,141732-BREADBLAST06,Operations event property,14173232minutes,hasValuesOf
Operations event,141735-BREADBLAST06,Operations event property,1417354minutes,hasValuesOf
Operations event,141738-BREADBLAST06,Operations event property,14173813minutes,hasValuesOf
Operations event,141740-BREADBLAST06,Operations event property,14174021minutes,hasValuesOf
Operations event,141742-BREADBLAST06,Operations event property,1417422minutes,hasValuesOf
Operations event,141754-BREADBLAST06,Operations event property,1417545minutes,hasValuesOf
Operations event,141757-BREADBLAST06,Operations event property,1417576minutes,hasValuesOf
Operations event,141761-BREADBLAST06,Operations event property,1417614minutes,hasValuesOf
Operations event,141763-BREADBLAST06,Operations event property,1417635minutes,hasValuesOf
Operations event,141766-BREADBLAST06,Operations event property,1417665minutes,hasValuesOf
Operations event,141769-BREADBLAST06,Operations event property,1417692minutes,hasValuesOf
Operations event,141772-BREADBLAST06,Operations event property,14177228minutes,hasValuesOf
Operations event,142030-BREADBLAST04,Operations event property,142030720minutes,hasValuesOf
Operations event,142031-BREADBLAST04,Operations event property,142031720minutes,hasValuesOf
Operations event,142032-BREADBLAST04,Operations event property,142032720minutes,hasValuesOf
Operations event,142033-BREADBLAST04,Operations event property,142033720minutes,hasValuesOf
Operations event,142034-BREADBLAST04,Operations event property,142034720minutes,hasValuesOf
Operations event,142035-BREADBLAST04,Operations event property,142035720minutes,hasValuesOf
Operations event,142036-BREADBLAST04,Operations event property,142036720minutes,hasValuesOf
Operations event,142037-BREADBLAST04,Operations event property,142037720minutes,hasValuesOf
Operations event,142038-BREADBLAST04,Operations event property,142038720minutes,hasValuesOf
Operations event,142039-BREADBLAST04,Operations event property,142039720minutes,hasValuesOf
Operations event,142040-BREADBLAST04,Operations event property,142040720minutes,hasValuesOf
Operations event,142041-BREADBLAST04,Operations event property,142041720minutes,hasValuesOf
Operations event,142042-BREADBLAST04,Operations event property,142042720minutes,hasValuesOf
Operations event,142043-BREADBLAST04,Operations event property,142043720minutes,hasValuesOf
Operations event,142044-BREADBLAST04,Operations event property,142044720minutes,hasValuesOf
Operations event,142045-BREADBLAST04,Operations event property,142045720minutes,hasValuesOf
Operations event,142046-BREADBLAST04,Operations event property,142046720minutes,hasValuesOf
Operations event,142047-BREADBLAST04,Operations event property,142047720minutes,hasValuesOf
Operations event,142048-BREADBLAST04,Operations event property,142048720minutes,hasValuesOf
Operations event,142049-BREADBLAST04,Operations event property,142049720minutes,hasValuesOf
Operations event,142050-BREADBLAST04,Operations event property,142050720minutes,hasValuesOf
Operations event,142051-BREADBLAST04,Operations event property,142051720minutes,hasValuesOf
Operations event,142052-BREADBLAST04,Operations event property,142052720minutes,hasValuesOf
Operations event,142053-BREADBLAST04,Operations event property,142053720minutes,hasValuesOf
Operations event,142054-BREADBLAST04,Operations event property,142054720minutes,hasValuesOf
Operations event,142055-BREADBLAST04,Operations event property,142055720minutes,hasValuesOf
Operations event,142056-BREADBLAST04,Operations event property,142056720minutes,hasValuesOf
Operations event,142057-BREADBLAST04,Operations event property,142057720minutes,hasValuesOf
Operations event,142058-BREADBLAST04,Operations event property,142058720minutes,hasValuesOf
Operations event,142077-BREADBLAST04,Operations event property,14207723minutes,hasValuesOf
Operations event,142078-BREADBLAST04,Operations event property,14207821minutes,hasValuesOf
Operations event,142079-BREADBLAST04,Operations event property,1420794minutes,hasValuesOf
Operations event,142080-BREADBLAST04,Operations event property,14208011minutes,hasValuesOf
Operations event,142081-BREADBLAST04,Operations event property,14208130minutes,hasValuesOf
Operations event,142082-BREADBLAST04,Operations event property,14208223minutes,hasValuesOf
Operations event,142083-BREADBLAST04,Operations event property,14208322minutes,hasValuesOf
Operations event,142159-BREADBLAST05,Operations event property,142159720minutes,hasValuesOf
Operations event,142160-BREADBLAST05,Operations event property,142160720minutes,hasValuesOf
Operations event,142161-BREADBLAST05,Operations event property,142161720minutes,hasValuesOf
Operations event,142165-BREADBLAST07,Operations event property,14216540minutes,hasValuesOf
Operations event,142230-BREADBLAST06,Operations event property,1422304minutes,hasValuesOf
Operations event,143155-BREADBLAST06,Operations event property,143155720minutes,hasValuesOf
Operations event,143156-BREADBLAST06,Operations event property,143156720minutes,hasValuesOf
Operations event,143157-BREADBLAST06,Operations event property,143157720minutes,hasValuesOf
Operations event,143158-BREADBLAST06,Operations event property,143158720minutes,hasValuesOf
Operations event,143159-BREADBLAST06,Operations event property,143159720minutes,hasValuesOf
Operations event,143160-BREADBLAST06,Operations event property,143160720minutes,hasValuesOf
Operations event,143161-BREADBLAST06,Operations event property,143161720minutes,hasValuesOf
Operations event,143162-BREADBLAST06,Operations event property,143162280minutes,hasValuesOf
Operations event,143258-BREADBLAST05,Operations event property,14325816minutes,hasValuesOf
Operations event,142028-BREADBLAST04,Operations event property,142028720minutes,hasValuesOf
Operations event,142029-BREADBLAST04,Operations event property,142029720minutes,hasValuesOf
Operations event,147114-BREADBLAST05,Operations event property,14711423minutes,hasValuesOf
Operations event,147121-BREADBLAST06,Operations event property,1471213minutes,hasValuesOf
Operations event,147093-BREADBLAST04,Operations event property,147093155minutes,hasValuesOf
Operations event,147127-BREADBLAST07,Operations event property,14712715minutes,hasValuesOf
Operations event,147115-BREADBLAST05,Operations event property,1471151minutes,hasValuesOf
Operations event,147120-BREADBLAST06,Operations event property,14712014minutes,hasValuesOf
Operations event,147118-BREADBLAST05,Operations event property,14711817minutes,hasValuesOf
Operations event,147144-BREADBLAST06,Operations event property,14714421minutes,hasValuesOf
Operations event,147178-BREADBLAST06,Operations event property,1471783minutes,hasValuesOf
Operations event,147181-BREADBLAST05,Operations event property,1471818minutes,hasValuesOf
Operations event,146087-BREADBLAST04,Operations event property,146087557minutes,hasValuesOf
Operations event,146088-BREADBLAST04,Operations event property,146088720minutes,hasValuesOf
Operations event,146089-BREADBLAST04,Operations event property,146089720minutes,hasValuesOf
Operations event,146090-BREADBLAST04,Operations event property,146090720minutes,hasValuesOf
Operations event,146091-BREADBLAST04,Operations event property,146091720minutes,hasValuesOf
Operations event,146092-BREADBLAST04,Operations event property,146092720minutes,hasValuesOf
Operations event,146093-BREADBLAST04,Operations event property,146093720minutes,hasValuesOf
Operations event,146094-BREADBLAST04,Operations event property,146094720minutes,hasValuesOf
Operations event,146095-BREADBLAST04,Operations event property,146095720minutes,hasValuesOf
Operations event,146096-BREADBLAST04,Operations event property,146096720minutes,hasValuesOf
Operations event,146097-BREADBLAST04,Operations event property,146097720minutes,hasValuesOf
Operations event,146098-BREADBLAST04,Operations event property,146098720minutes,hasValuesOf
Operations event,146099-BREADBLAST04,Operations event property,146099720minutes,hasValuesOf
Operations event,146100-BREADBLAST04,Operations event property,146100720minutes,hasValuesOf
Operations event,146101-BREADBLAST04,Operations event property,146101720minutes,hasValuesOf
Operations event,146102-BREADBLAST04,Operations event property,146102720minutes,hasValuesOf
Operations event,146103-BREADBLAST04,Operations event property,146103720minutes,hasValuesOf
Operations event,146104-BREADBLAST04,Operations event property,146104720minutes,hasValuesOf
Operations event,146105-BREADBLAST04,Operations event property,146105720minutes,hasValuesOf
Operations event,146106-BREADBLAST04,Operations event property,146106720minutes,hasValuesOf
Operations event,146107-BREADBLAST04,Operations event property,146107720minutes,hasValuesOf
Operations event,146108-BREADBLAST04,Operations event property,146108720minutes,hasValuesOf
Operations event,146109-BREADBLAST04,Operations event property,146109720minutes,hasValuesOf
Operations event,146110-BREADBLAST04,Operations event property,146110720minutes,hasValuesOf
Operations event,146111-BREADBLAST04,Operations event property,146111101minutes,hasValuesOf
Operations event,146112-BREADBLAST06,Operations event property,14611222minutes,hasValuesOf
Operations event,146113-BREADBLAST06,Operations event property,1461131minutes,hasValuesOf
Operations event,151122-BREADBLAST05,Operations event property,1511228minutes,hasValuesOf
Operations event,151123-BREADBLAST05,Operations event property,1511233minutes,hasValuesOf
Operations event,151121-BREADBLAST05,Operations event property,15112122minutes,hasValuesOf
Operations event,151133-BREADBLAST06,Operations event property,15113323minutes,hasValuesOf
Operations event,151135-BREADBLAST06,Operations event property,1511352minutes,hasValuesOf
Operations event,166624-BREADBLAST06,Operations event property,16662422minutes,hasValuesOf
Operations event,166625-BREADBLAST06,Operations event property,1666252minutes,hasValuesOf
Operations event,166639-BREADBLAST06,Operations event property,16663916minutes,hasValuesOf
Operations event,166678-BREADBLAST05,Operations event property,16667818minutes,hasValuesOf
Operations event,166686-BREADBLAST06,Operations event property,1666869minutes,hasValuesOf
Operations event,166708-BREADBLAST05,Operations event property,1667085minutes,hasValuesOf
Operations event,166707-BREADBLAST05,Operations event property,16670731minutes,hasValuesOf
Operations event,166730-BREADBLAST04,Operations event property,16673020minutes,hasValuesOf
Operations event,166899-BREADBLAST05,Operations event property,16689917minutes,hasValuesOf
Operations event,166911-BREADBLAST06,Operations event property,16691121minutes,hasValuesOf
Operations event,166920-BREADBLAST04,Operations event property,1669201minutes,hasValuesOf
Operations event,166904-BREADBLAST04,Operations event property,166904146minutes,hasValuesOf
Operations event,166908-BREADBLAST06,Operations event property,166908229minutes,hasValuesOf
Operations event,166916-BREADBLAST06,Operations event property,16691611minutes,hasValuesOf
Operations event,166919-BREADBLAST04,Operations event property,16691925minutes,hasValuesOf
Operations event,166925-BREADBLAST04,Operations event property,16692537minutes,hasValuesOf
Operations event,166930-BREADBLAST04,Operations event property,16693010minutes,hasValuesOf
Operations event,166931-BREADBLAST06,Operations event property,16693111minutes,hasValuesOf
Operations event,166932-BREADBLAST06,Operations event property,1669322minutes,hasValuesOf
Operations event,166928-BREADBLAST05,Operations event property,16692869minutes,hasValuesOf
Operations event,166929-BREADBLAST05,Operations event property,16692934minutes,hasValuesOf
Operations event,151935-BREADBLAST05,Operations event property,15193516minutes,hasValuesOf
Operations event,151951-BREADBLAST06,Operations event property,1519513minutes,hasValuesOf
Operations event,151968-BREADBLAST06,Operations event property,1519688minutes,hasValuesOf
Operations event,151988-BREADBLAST06,Operations event property,1519884minutes,hasValuesOf
Operations event,151991-BREADBLAST06,Operations event property,1519913minutes,hasValuesOf
Operations event,168011-BREADBLAST05,Operations event property,16801110minutes,hasValuesOf
Operations event,168005-BREADBLAST06,Operations event property,16800513minutes,hasValuesOf
Operations event,168076-BREADBLAST04,Operations event property,168076625minutes,hasValuesOf
Operations event,168077-BREADBLAST04,Operations event property,168077579minutes,hasValuesOf
Operations event,143119-BREADBLAST05,Operations event property,143119720minutes,hasValuesOf
Operations event,143111-BREADBLAST04,Operations event property,14311170minutes,hasValuesOf
Operations event,143114-BREADBLAST04,Operations event property,14311410minutes,hasValuesOf
Operations event,143127-BREADBLAST07,Operations event property,14312718minutes,hasValuesOf
Operations event,143128-BREADBLAST07,Operations event property,14312831minutes,hasValuesOf
Operations event,143129-BREADBLAST07,Operations event property,14312930minutes,hasValuesOf
Operations event,143131-BREADBLAST07,Operations event property,14313110minutes,hasValuesOf
Operations event,143132-BREADBLAST07,Operations event property,14313230minutes,hasValuesOf
Operations event,143121-BREADBLAST06,Operations event property,143121720minutes,hasValuesOf
Operations event,143150-BREADBLAST05,Operations event property,14315022minutes,hasValuesOf
Operations event,143151-BREADBLAST05,Operations event property,1431517minutes,hasValuesOf
Operations event,143153-BREADBLAST06,Operations event property,143153307minutes,hasValuesOf
Operations event,143154-BREADBLAST06,Operations event property,143154720minutes,hasValuesOf
Operations event,152207-BREADBLAST06,Operations event property,1522074minutes,hasValuesOf
Operations event,152209-BREADBLAST06,Operations event property,15220924minutes,hasValuesOf
Operations event,152211-BREADBLAST06,Operations event property,15221121minutes,hasValuesOf
Operations event,152213-BREADBLAST06,Operations event property,15221315minutes,hasValuesOf
Operations event,152217-BREADBLAST06,Operations event property,15221725minutes,hasValuesOf
Operations event,152219-BREADBLAST06,Operations event property,15221919minutes,hasValuesOf
Operations event,152221-BREADBLAST06,Operations event property,1522212minutes,hasValuesOf
Operations event,152223-BREADBLAST06,Operations event property,15222312minutes,hasValuesOf
Operations event,152224-BREADBLAST06,Operations event property,15222410minutes,hasValuesOf
Operations event,152227-BREADBLAST06,Operations event property,15222722minutes,hasValuesOf
Operations event,152222-BREADBLAST06,Operations event property,1522222minutes,hasValuesOf
Operations event,152233-BREADBLAST06,Operations event property,15223325minutes,hasValuesOf
Operations event,152237-BREADBLAST06,Operations event property,1522375minutes,hasValuesOf
Operations event,152228-BREADBLAST06,Operations event property,15222819minutes,hasValuesOf
Operations event,152236-BREADBLAST06,Operations event property,15223623minutes,hasValuesOf
Operations event,152242-BREADBLAST06,Operations event property,15224217minutes,hasValuesOf
Operations event,152268-BREADBLAST06,Operations event property,15226823minutes,hasValuesOf
Operations event,152269-BREADBLAST06,Operations event property,1522692minutes,hasValuesOf
Operations event,152271-BREADBLAST06,Operations event property,15227132minutes,hasValuesOf
Operations event,152275-BREADBLAST04,Operations event property,152275720minutes,hasValuesOf
Operations event,152305-BREADBLAST07,Operations event property,15230515minutes,hasValuesOf
Operations event,152306-BREADBLAST07,Operations event property,15230615minutes,hasValuesOf
Operations event,152282-BREADBLAST05,Operations event property,15228223minutes,hasValuesOf
Operations event,152283-BREADBLAST05,Operations event property,15228313minutes,hasValuesOf
Operations event,152284-BREADBLAST05,Operations event property,1522844minutes,hasValuesOf
Operations event,155212-BREADBLAST07,Operations event property,15521216minutes,hasValuesOf
Operations event,155234-BREADBLAST06,Operations event property,1552340minutes,hasValuesOf
Operations event,155235-BREADBLAST06,Operations event property,155235720minutes,hasValuesOf
Operations event,155236-BREADBLAST06,Operations event property,155236-1minutes,hasValuesOf
Operations event,155257-BREADBLAST04,Operations event property,15525731minutes,hasValuesOf
Operations event,155293-BREADBLAST06,Operations event property,155293720minutes,hasValuesOf
Operations event,155301-BREADBLAST05,Operations event property,1553016minutes,hasValuesOf
Operations event,155271-BREADBLAST04,Operations event property,1552716minutes,hasValuesOf
Operations event,155299-BREADBLAST05,Operations event property,15529914minutes,hasValuesOf
Operations event,155321-BREADBLAST04,Operations event property,1553212minutes,hasValuesOf
Operations event,155341-BREADBLAST04,Operations event property,1553419minutes,hasValuesOf
Operations event,155393-BREADBLAST04,Operations event property,15539322minutes,hasValuesOf
Operations event,149859-BREADBLAST05,Operations event property,149859608minutes,hasValuesOf
Operations event,149860-BREADBLAST05,Operations event property,149860720minutes,hasValuesOf
Operations event,149861-BREADBLAST05,Operations event property,149861430minutes,hasValuesOf
Operations event,149918-BREADBLAST07,Operations event property,14991835minutes,hasValuesOf
Operations event,149953-BREADBLAST07,Operations event property,14995315minutes,hasValuesOf
Operations event,147599-BREADBLAST05,Operations event property,14759922minutes,hasValuesOf
Operations event,147605-BREADBLAST05,Operations event property,1476056minutes,hasValuesOf
Operations event,147609-BREADBLAST05,Operations event property,147609179minutes,hasValuesOf
Operations event,147610-BREADBLAST05,Operations event property,14761020minutes,hasValuesOf
Operations event,147656-BREADBLAST05,Operations event property,14765621minutes,hasValuesOf
