Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Material Actual,29355Actual-ScrapInventoried860.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29762Actual-ScrapMaterialconsumed19.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,30028Actual-ScrapMaterialconsumed603.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29355Actual-ScrapMaterialconsumed860.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29822Actual-ScrapInventoried284.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29627Actual-ScrapInventoried644.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29351Actual-ScrapInventoried167.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29830Actual-ScrapInventoried1015.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29359Actual-ScrapMaterialconsumed1282.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29627Actual-ScrapMaterialconsumed644.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29947Actual-ScrapInventoried103.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29624Actual-ScrapInventoried723.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29295Actual-ScrapInventoried242.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29244Actual-ScrapMaterialconsumed1324.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29625Actual-ScrapMaterialconsumed540.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29974Actual-ScrapMaterialconsumed2485.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29425Actual-ScrapInventoried258.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29822Actual-ScrapMaterialconsumed284.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29625Actual-ScrapInventoried540.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29928Actual-ScrapMaterialconsumed172.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29469Actual-ScrapMaterialconsumed230.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,28179Actual-ScrapMaterialconsumed697.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29338Actual-ScrapInventoried175.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29947Actual-ScrapMaterialconsumed103.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29295Actual-ScrapMaterialconsumed242.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29359Actual-ScrapInventoried1282.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29303Actual-ScrapMaterialconsumed4.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,28179Actual-ScrapInventoried697.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,28182Actual-ScrapMaterialconsumed232.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29762Actual-ScrapInventoried19.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29974Actual-ScrapInventoried2485.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,30157Actual-ScrapInventoried261.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29830Actual-ScrapMaterialconsumed1015.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29244Actual-ScrapInventoried1324.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29430Actual-ScrapInventoried89.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29624Actual-ScrapMaterialconsumed723.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29272Actual-ScrapMaterialconsumed18.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29338Actual-ScrapMaterialconsumed175.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29339Actual-ScrapMaterialconsumed1480.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29976Actual-ScrapMaterialconsumed199.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29469Actual-ScrapInventoried230.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,30157Actual-ScrapMaterialconsumed261.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,28182Actual-ScrapInventoried232.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,30028Actual-ScrapInventoried603.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29976Actual-ScrapInventoried199.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29303Actual-ScrapInventoried4.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29272Actual-ScrapInventoried18.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29928Actual-ScrapInventoried172.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29351Actual-ScrapMaterialconsumed167.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29425Actual-ScrapMaterialconsumed258.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,29430Actual-ScrapMaterialconsumed89.0000000000g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,484635Actual-ProducedMaterialproduced1456g,Material Definition,PITXMPL960G43,correspondsToDefinition
Material Actual,484645Actual-ProducedMaterialproduced765g,Material Definition,PITXMPL760G46,correspondsToDefinition
Material Actual,465918Actual-ProducedMaterialproduced1250g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,29652Actual-ScrapInventoried1009.0000000000g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,29652Actual-ScrapMaterialconsumed1009.0000000000g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,30061Actual-ScrapMaterialconsumed166.0000000000g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,29961Actual-ScrapInventoried40.0000000000g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,30061Actual-ScrapInventoried166.0000000000g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,29961Actual-ScrapMaterialconsumed40.0000000000g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,29396Actual-ScrapMaterialconsumed543.0000000000g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,29396Actual-ScrapInventoried543.0000000000g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465919Actual-ProducedMaterialproduced1250g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465922Actual-ProducedMaterialproduced672g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,29733Actual-ScrapInventoried128.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,29878Actual-ScrapMaterialconsumed115.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,29817Actual-ScrapMaterialconsumed205.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,29817Actual-ScrapInventoried205.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,30050Actual-ScrapInventoried267.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,30048Actual-ScrapInventoried590.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,29733Actual-ScrapMaterialconsumed128.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,30050Actual-ScrapMaterialconsumed267.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,30048Actual-ScrapMaterialconsumed590.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,29719Actual-ScrapMaterialconsumed249.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,29719Actual-ScrapInventoried249.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,29878Actual-ScrapInventoried115.0000000000g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,465923Actual-ProducedMaterialproduced659g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,465924Actual-ProducedMaterialproduced353g,Material Definition,PITXMPL320G43,correspondsToDefinition
Material Actual,465925Actual-ProducedMaterialproduced350g,Material Definition,PITXMPL320G43,correspondsToDefinition
Material Actual,465934Actual-ProducedMaterialproduced591g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465935Actual-ProducedMaterialproduced580g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465936Actual-ProducedMaterialproduced507g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,29734Actual-ScrapMaterialconsumed100.0000000000g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,29294Actual-ScrapMaterialconsumed1537.0000000000g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,29294Actual-ScrapInventoried1537.0000000000g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,29734Actual-ScrapInventoried100.0000000000g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,465937Actual-ProducedMaterialproduced493g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,465940Actual-ProducedMaterialproduced760g,Material Definition,PITXMPL720G29,correspondsToDefinition
Material Actual,29771Actual-ScrapInventoried87.0000000000g,Material Definition,PITXMPL720G29,correspondsToDefinition
Material Actual,29310Actual-ScrapInventoried331.0000000000g,Material Definition,PITXMPL720G29,correspondsToDefinition
Material Actual,29310Actual-ScrapMaterialconsumed331.0000000000g,Material Definition,PITXMPL720G29,correspondsToDefinition
Material Actual,29771Actual-ScrapMaterialconsumed87.0000000000g,Material Definition,PITXMPL720G29,correspondsToDefinition
Material Actual,465941Actual-ProducedMaterialproduced760g,Material Definition,PITXMPL720G29,correspondsToDefinition
Material Actual,465942Actual-ProducedMaterialproduced270g,Material Definition,PITXMPL240G29,correspondsToDefinition
Material Actual,465943Actual-ProducedMaterialproduced270g,Material Definition,PITXMPL240G29,correspondsToDefinition
Material Actual,465954Actual-ProducedMaterialproduced621g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465955Actual-ProducedMaterialproduced631g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465956Actual-ProducedMaterialproduced370g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,465957Actual-ProducedMaterialproduced535g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,465912Actual-ProducedMaterialproduced446g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465913Actual-ProducedMaterialproduced372g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465914Actual-ProducedMaterialproduced307g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,465915Actual-ProducedMaterialproduced317g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,465995Actual-ProducedMaterialproduced560g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465996Actual-ProducedMaterialproduced563g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,465997Actual-ProducedMaterialproduced475g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,465998Actual-ProducedMaterialproduced477g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,465961Actual-ProducedMaterialproduced715g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,465962Actual-ProducedMaterialproduced712g,Material Definition,PITXMPL640G43,correspondsToDefinition
Material Actual,465963Actual-ProducedMaterialproduced374g,Material Definition,PITXMPL320G43,correspondsToDefinition
Material Actual,465964Actual-ProducedMaterialproduced373g,Material Definition,PITXMPL320G43,correspondsToDefinition
Material Actual,465969Actual-ProducedMaterialproduced731g,Material Definition,PITXMPL720G29,correspondsToDefinition
Material Actual,465970Actual-ProducedMaterialproduced731g,Material Definition,PITXMPL720G29,correspondsToDefinition
Material Actual,465971Actual-ProducedMaterialproduced262g,Material Definition,PITXMPL240G29,correspondsToDefinition
Material Actual,465972Actual-ProducedMaterialproduced260g,Material Definition,PITXMPL240G29,correspondsToDefinition
Material Actual,470007Actual-ProducedMaterialproduced404g,Material Definition,PITXMPL380G46,correspondsToDefinition
Material Actual,470008Actual-ProducedMaterialproduced406g,Material Definition,PITXMPL380G46,correspondsToDefinition
Material Actual,470026Actual-ProducedMaterialproduced419g,Material Definition,PITXMPL720G46,correspondsToDefinition
Material Actual,470027Actual-ProducedMaterialproduced401g,Material Definition,PITXMPL720G46,correspondsToDefinition
Material Actual,470073Actual-ProducedMaterialproduced980g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29386Actual-ScrapMaterialconsumed883.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29610Actual-ScrapMaterialconsumed400.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29418Actual-ScrapMaterialconsumed206.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29418Actual-ScrapInventoried206.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29386Actual-ScrapInventoried883.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,30107Actual-ScrapMaterialconsumed562.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29578Actual-ScrapInventoried1100.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,30049Actual-ScrapInventoried626.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,30107Actual-ScrapInventoried562.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,30103Actual-ScrapMaterialconsumed49.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29616Actual-ScrapMaterialconsumed85.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29609Actual-ScrapInventoried13048.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29806Actual-ScrapMaterialconsumed1047.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29806Actual-ScrapInventoried1047.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29608Actual-ScrapInventoried500.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29623Actual-ScrapMaterialconsumed1057.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,30049Actual-ScrapMaterialconsumed626.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29610Actual-ScrapInventoried400.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29623Actual-ScrapInventoried1057.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29616Actual-ScrapInventoried85.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29609Actual-ScrapMaterialconsumed13048.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29578Actual-ScrapMaterialconsumed1100.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,30103Actual-ScrapInventoried49.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,29608Actual-ScrapMaterialconsumed500.0000000000g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,470074Actual-ProducedMaterialproduced975g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,470103Actual-ProducedMaterialproduced535g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,470104Actual-ProducedMaterialproduced543g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,470028Actual-ProducedMaterialproduced150g,Material Definition,PITXMPL240G46,correspondsToDefinition
Material Actual,470029Actual-ProducedMaterialproduced94g,Material Definition,PITXMPL240G46,correspondsToDefinition
Material Actual,470061Actual-ProducedMaterialproduced575g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,470062Actual-ProducedMaterialproduced577g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,470063Actual-ProducedMaterialproduced496g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,470105Actual-ProducedMaterialproduced462g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,470106Actual-ProducedMaterialproduced462g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,470064Actual-ProducedMaterialproduced492g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,470068Actual-ProducedMaterialproduced706g,Material Definition,PITXMPL720G46,correspondsToDefinition
Material Actual,470069Actual-ProducedMaterialproduced288g,Material Definition,PITXMPL720G46,correspondsToDefinition
Material Actual,470070Actual-ProducedMaterialproduced247g,Material Definition,PITXMPL240G46,correspondsToDefinition
Material Actual,470098Actual-ProducedMaterialproduced354g,Material Definition,PITXMPL720G46,correspondsToDefinition
Material Actual,470099Actual-ProducedMaterialproduced388g,Material Definition,PITXMPL720G46,correspondsToDefinition
Material Actual,470100Actual-ProducedMaterialproduced87g,Material Definition,PITXMPL240G46,correspondsToDefinition
Material Actual,470101Actual-ProducedMaterialproduced139g,Material Definition,PITXMPL240G46,correspondsToDefinition
Material Actual,470112Actual-ProducedMaterialproduced955g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,470113Actual-ProducedMaterialproduced920g,Material Definition,BAGGBTR900G75,correspondsToDefinition
Material Actual,470130Actual-ProducedMaterialproduced588g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,470131Actual-ProducedMaterialproduced593g,Material Definition,PITXMPL520G35,correspondsToDefinition
Material Actual,470132Actual-ProducedMaterialproduced505g,Material Definition,PITXMPL440G35,correspondsToDefinition
Material Actual,470056Actual-ProducedMaterialproduced385g,Material Definition,PITXMPL720G46,correspondsToDefinition
Material Actual,470071Actual-ProducedMaterialproduced100g,Material Definition,PITXMPL240G46,correspondsToDefinition
Material Actual,461887Actual-ProducedMaterialproduced1010g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29654Actual-ScrapInventoried240.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,30132Actual-ScrapMaterialconsumed594.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29832Actual-ScrapInventoried394.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29988Actual-ScrapInventoried239.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29828Actual-ScrapMaterialconsumed365.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29318Actual-ScrapInventoried54.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29318Actual-ScrapMaterialconsumed54.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29990Actual-ScrapInventoried1250.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,30026Actual-ScrapMaterialconsumed224.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29988Actual-ScrapMaterialconsumed239.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29649Actual-ScrapMaterialconsumed278.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29828Actual-ScrapInventoried365.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29513Actual-ScrapMaterialconsumed1723.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,30132Actual-ScrapInventoried594.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29513Actual-ScrapInventoried1723.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29707Actual-ScrapMaterialconsumed344.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29707Actual-ScrapInventoried344.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29832Actual-ScrapMaterialconsumed394.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29649Actual-ScrapInventoried278.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29990Actual-ScrapMaterialconsumed1250.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,29654Actual-ScrapMaterialconsumed240.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,30026Actual-ScrapInventoried224.0000000000g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,461888Actual-ProducedMaterialproduced1015g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,461880Actual-ProducedMaterialproduced558g,Material Definition,BAGGBTR960G69,correspondsToDefinition
Material Actual,461891Actual-ProducedMaterialproduced453g,Material Definition,PITXMPL420G46,correspondsToDefinition
Material Actual,461892Actual-ProducedMaterialproduced451g,Material Definition,PITXMPL420G46,correspondsToDefinition
Material Actual,461895Actual-ProducedMaterialproduced453g,Material Definition,PITXMPL480G46,correspondsToDefinition
Material Actual,461896Actual-ProducedMaterialproduced451g,Material Definition,PITXMPL480G46,correspondsToDefinition
Material Actual,461931Actual-ProducedMaterialproduced1043g,Material Definition,BAGGBTR960G75,correspondsToDefinition
Material Actual,29514Actual-ScrapMaterialconsumed225.0000000000g,Material Definition,BAGGBTR960G75,correspondsToDefinition
Material Actual,29514Actual-ScrapInventoried225.0000000000g,Material Definition,BAGGBTR960G75,correspondsToDefinition
Material Actual,461932Actual-ProducedMaterialproduced1040g,Material Definition,BAGGBTR960G75,correspondsToDefinition
Material Actual,461933Actual-ProducedMaterialproduced1033g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,461934Actual-ProducedMaterialproduced1029g,Material Definition,PITXMPL960G29,correspondsToDefinition
Material Actual,461951Actual-ProducedMaterialproduced1082g,Material Definition,BAGGBTR960G75,correspondsToDefinition
Material Actual,461952Actual-ProducedMaterialproduced1085g,Material Definition,BAGGBTR960G75,correspondsToDefinition
Material Actual,461935Actual-ProducedMaterialproduced945g,Material Definition,PITXMPL900G46,correspondsToDefinition
Material Actual,28240Actual-ScrapInventoried943.0000000000g,Material Definition,PITXMPL900G46,correspondsToDefinition
Material Actual,29354Actual-ScrapInventoried1340.0000000000g,Material Definition,PITXMPL900G46,correspondsToDefinition
Material Actual,29932Actual-ScrapMaterialconsumed707.0000000000g,Material Definition,PITXMPL900G46,correspondsToDefinition
Material Actual,29919Actual-ScrapInventoried310.0000000000g,Material Definition,PITXMPL900G46,correspondsToDefinition
Material Actual,29377Actual-ScrapInventoried912.0000000000g,Material Definition,PITXMPL900G46,correspondsToDefinition
Material Actual,29528Actual-ScrapInventoried93.0000000000g,Material Definition,PITXMPL900G46,correspondsToDefinition
