Source type,Source PrimaryKey,Target Type,Target PrimaryKey,Relationship Type
Segment Requirement,SR_0126806001001,Material requirement,7134015ProducedMaterialproduced2325.6g,containsMaterial
Segment Requirement,SR_0124322001001,Material requirement,6620234ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0124446001001,Material requirement,6625447ProducedMaterialproduced6250g,containsMaterial
Segment Requirement,SR_0127186001001,Material requirement,7216796ProducedMaterialproduced5416.67g,containsMaterial
Segment Requirement,SR_0126037001001,Material requirement,6978957ProducedMaterialproduced2250g,containsMaterial
Segment Requirement,SR_0126347001001,Material requirement,7029755ProducedMaterialproduced2333.2g,containsMaterial
Segment Requirement,SR_0125190001001,Material requirement,6772279ProducedMaterialproduced2000g,containsMaterial
Segment Requirement,SR_0124603001001,Material requirement,6678750ProducedMaterialproduced30000g,containsMaterial
Segment Requirement,SR_0125019001001,Material requirement,6760910ProducedMaterialproduced30000g,containsMaterial
Segment Requirement,SR_0126273001001,Material requirement,7063695ProducedMaterialproduced9916.662g,containsMaterial
Segment Requirement,SR_0124923001001,Material requirement,6715848ProducedMaterialproduced2000g,containsMaterial
Segment Requirement,SR_0125000001001,Material requirement,6748519ProducedMaterialproduced4833.336g,containsMaterial
Segment Requirement,SR_0124872001001,Material requirement,6738518ProducedMaterialproduced4000.002g,containsMaterial
Segment Requirement,SR_0124557001001,Material requirement,6676699ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0124785001001,Material requirement,6698118ProducedMaterialproduced22000g,containsMaterial
Segment Requirement,SR_0124582001001,Material requirement,6686123ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0124669001001,Material requirement,6664818ProducedMaterialproduced1155.556g,containsMaterial
Segment Requirement,SR_0126669001001,Material requirement,7104678ProducedMaterialproduced6666.67g,containsMaterial
Segment Requirement,SR_0124632001001,Material requirement,6660013ProducedMaterialproduced2000g,containsMaterial
Segment Requirement,SR_0126665001001,Material requirement,7134442ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126996001001,Material requirement,7185998ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0124851001001,Material requirement,6713418ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0124705001001,Material requirement,6695937ProducedMaterialproduced30000g,containsMaterial
Segment Requirement,SR_0124786001001,Material requirement,6704438ProducedMaterialproduced30000g,containsMaterial
Segment Requirement,SR_0125352001001,Material requirement,6843809ProducedMaterialproduced10500g,containsMaterial
Segment Requirement,SR_0125352001001_001,Material requirement,6843810ProducedMaterialproduced3500g,containsMaterial
Segment Requirement,SR_0124497001001,Material requirement,6695906ProducedMaterialproduced6500.004g,containsMaterial
Segment Requirement,SR_0124854001001,Material requirement,6715479ProducedMaterialproduced14000g,containsMaterial
Segment Requirement,SR_0125745001001,Material requirement,6902461ProducedMaterialproduced9333.328g,containsMaterial
Segment Requirement,SR_0126618001001,Material requirement,7089087ProducedMaterialproduced4000.002g,containsMaterial
Segment Requirement,SR_0126549001001,Material requirement,7086146ProducedMaterialproduced3252g,containsMaterial
Segment Requirement,SR_0126281001001,Material requirement,7083138ProducedMaterialproduced12000g,containsMaterial
Segment Requirement,SR_0126547001001,Material requirement,7082190ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126836001001,Material requirement,7139258ProducedMaterialproduced4000g,containsMaterial
Segment Requirement,SR_0125789001001,Material requirement,6945458ProducedMaterialproduced4000g,containsMaterial
Segment Requirement,SR_0125957001001,Material requirement,6935628ProducedMaterialproduced6875g,containsMaterial
Segment Requirement,SR_0125545001001,Material requirement,7089184ProducedMaterialproduced7467.6g,containsMaterial
Segment Requirement,SR_0126203001001,Material requirement,7080409ProducedMaterialproduced40000g,containsMaterial
Segment Requirement,SR_0126959001001,Material requirement,7183740ProducedMaterialproduced16000g,containsMaterial
Segment Requirement,SR_0126285001001,Material requirement,7077966ProducedMaterialproduced4249.998g,containsMaterial
Segment Requirement,SR_0126615001001,Material requirement,7093958ProducedMaterialproduced2000g,containsMaterial
Segment Requirement,SR_0125089001001,Material requirement,6772239ProducedMaterialproduced8666.672g,containsMaterial
Segment Requirement,SR_0125197001001,Material requirement,6787113ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0124855001001,Material requirement,6717919ProducedMaterialproduced11250g,containsMaterial
Segment Requirement,SR_0125787001001,Material requirement,6914790ProducedMaterialproduced16000g,containsMaterial
Segment Requirement,SR_0125463001001,Material requirement,6854184ProducedMaterialproduced26000g,containsMaterial
Segment Requirement,SR_0125578001001,Material requirement,6857189ProducedMaterialproduced3750g,containsMaterial
Segment Requirement,SR_0125301001001,Material requirement,6830736ProducedMaterialproduced2488.888g,containsMaterial
Segment Requirement,SR_0125301001001_001,Material requirement,6830737ProducedMaterialproduced1511.112g,containsMaterial
Segment Requirement,SR_0125538001001,Material requirement,6843940ProducedMaterialproduced1250g,containsMaterial
Segment Requirement,SR_0126399001001,Material requirement,7101106ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126544001001,Material requirement,7103716ProducedMaterialproduced18750g,containsMaterial
Segment Requirement,SR_0126284001001,Material requirement,7075267ProducedMaterialproduced2416.8g,containsMaterial
Segment Requirement,SR_0124836001001,Material requirement,6755255ProducedMaterialproduced8000g,containsMaterial
Segment Requirement,SR_0125109001001,Material requirement,6764928ProducedMaterialproduced4000.002g,containsMaterial
Segment Requirement,SR_0125109001001_001,Material requirement,6764929ProducedMaterialproduced1999.998g,containsMaterial
Segment Requirement,SR_0125583001001,Material requirement,6863028ProducedMaterialproduced6999.996g,containsMaterial
Segment Requirement,SR_0124999001001,Material requirement,6746637ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0124494001001,Material requirement,6635459ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0125093001001,Material requirement,6761174ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0124556001001,Material requirement,6666003ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0124591001001,Material requirement,6653046ProducedMaterialproduced2000g,containsMaterial
Segment Requirement,SR_0125303001001,Material requirement,6830432ProducedMaterialproduced16000g,containsMaterial
Segment Requirement,SR_0125516001001,Material requirement,6837072ProducedMaterialproduced2166.668g,containsMaterial
Segment Requirement,SR_0125348001001,Material requirement,6843917ProducedMaterialproduced2250g,containsMaterial
Segment Requirement,SR_0125348001001_001,Material requirement,6843918ProducedMaterialproduced1750g,containsMaterial
Segment Requirement,SR_0127311001001,Material requirement,7263895ProducedMaterialproduced14000g,containsMaterial
Segment Requirement,SR_0125860001001,Material requirement,6972475ProducedMaterialproduced6041.67g,containsMaterial
Segment Requirement,SR_0125267001001,Material requirement,6831352ProducedMaterialproduced7500g,containsMaterial
Segment Requirement,SR_0125267001001_001,Material requirement,6831353ProducedMaterialproduced4500g,containsMaterial
Segment Requirement,SR_0125457001001,Material requirement,6835502ProducedMaterialproduced2222g,containsMaterial
Segment Requirement,SR_0125457001001_001,Material requirement,6835503ProducedMaterialproduced1778g,containsMaterial
Segment Requirement,SR_0125305001001,Material requirement,6827901ProducedMaterialproduced13000.008g,containsMaterial
Segment Requirement,SR_0125305001001_001,Material requirement,6827902ProducedMaterialproduced10999.992g,containsMaterial
Segment Requirement,SR_0125347001001,Material requirement,6830832ProducedMaterialproduced18416.658g,containsMaterial
Segment Requirement,SR_0125347001001_001,Material requirement,6830833ProducedMaterialproduced7583.342g,containsMaterial
Segment Requirement,SR_0127347001001,Material requirement,7271111ProducedMaterialproduced3750g,containsMaterial
Segment Requirement,SR_0127182001001,Material requirement,7238589ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0125321001001,Material requirement,6800878ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0126804001001,Material requirement,7144355ProducedMaterialproduced6000g,containsMaterial
Segment Requirement,SR_0126957001001,Material requirement,7173982ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0126935001001,Material requirement,7261936ProducedMaterialproduced2833.332g,containsMaterial
Segment Requirement,SR_0127349001001,Material requirement,7271463ProducedMaterialproduced11250g,containsMaterial
Segment Requirement,SR_0126802001001,Material requirement,7126798ProducedMaterialproduced4000g,containsMaterial
Segment Requirement,SR_0127084001001,Material requirement,7208369ProducedMaterialproduced6250g,containsMaterial
Segment Requirement,SR_0124533001001,Material requirement,6645187ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0124555001001,Material requirement,6646606ProducedMaterialproduced6670g,containsMaterial
Segment Requirement,SR_0124730001001,Material requirement,6687796ProducedMaterialproduced2000g,containsMaterial
Segment Requirement,SR_0124495001001,Material requirement,6641745ProducedMaterialproduced6250g,containsMaterial
Segment Requirement,SR_0124595001001,Material requirement,6664141ProducedMaterialproduced3466.668g,containsMaterial
Segment Requirement,SR_0124558001001,Material requirement,6655711ProducedMaterialproduced4000g,containsMaterial
Segment Requirement,SR_0124397001001,Material requirement,6653560ProducedMaterialproduced40000g,containsMaterial
Segment Requirement,SR_0125462001001,Material requirement,6832166ProducedMaterialproduced2666.668g,containsMaterial
Segment Requirement,SR_0125462001001_001,Material requirement,6832167ProducedMaterialproduced1333.332g,containsMaterial
Segment Requirement,SR_0125464001001,Material requirement,6834773ProducedMaterialproduced4500g,containsMaterial
Segment Requirement,SR_0125464001001_001,Material requirement,6834774ProducedMaterialproduced3500g,containsMaterial
Segment Requirement,SR_0125624001001,Material requirement,6870788ProducedMaterialproduced2500g,containsMaterial
Segment Requirement,SR_0124559001001,Material requirement,6665971ProducedMaterialproduced30000g,containsMaterial
Segment Requirement,SR_0124594001001,Material requirement,6660800ProducedMaterialproduced2133.332g,containsMaterial
Segment Requirement,SR_0124500001001,Material requirement,6655504ProducedMaterialproduced30000g,containsMaterial
Segment Requirement,SR_0127046001001,Material requirement,7181138ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0126801001001,Material requirement,7155140ProducedMaterialproduced21249.99g,containsMaterial
Segment Requirement,SR_0126955001001,Material requirement,7170035ProducedMaterialproduced8166.662g,containsMaterial
Segment Requirement,SR_0126673001001,Material requirement,7125192ProducedMaterialproduced6000g,containsMaterial
Segment Requirement,SR_0126805001001,Material requirement,7133301ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0124396001001,Material requirement,6668446ProducedMaterialproduced5778g,containsMaterial
Segment Requirement,SR_0124656001001,Material requirement,6667526ProducedMaterialproduced6000g,containsMaterial
Segment Requirement,SR_0124404001001,Material requirement,6629834ProducedMaterialproduced21249.99g,containsMaterial
Segment Requirement,SR_0127427001001,Material requirement,7252526ProducedMaterialproduced5333.336g,containsMaterial
Segment Requirement,SR_0124450001001,Material requirement,6646839ProducedMaterialproduced16250g,containsMaterial
Segment Requirement,SR_0126039001001,Material requirement,6991684ProducedMaterialproduced8496g,containsMaterial
Segment Requirement,SR_0124454001001,Material requirement,6627152ProducedMaterialproduced9244.448g,containsMaterial
Segment Requirement,SR_0125196001001,Material requirement,6776657ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0127309001001,Material requirement,7251972ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0127048001001,Material requirement,7249856ProducedMaterialproduced4800g,containsMaterial
Segment Requirement,SR_0127240001001,Material requirement,7244796ProducedMaterialproduced3000g,containsMaterial
Segment Requirement,SR_0125739001001,Material requirement,6899933ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0126845001001,Material requirement,7202053ProducedMaterialproduced13750g,containsMaterial
Segment Requirement,SR_0127429001001,Material requirement,7252550ProducedMaterialproduced4000g,containsMaterial
Segment Requirement,SR_0126671001001,Material requirement,7118432ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0127307001001,Material requirement,7257562ProducedMaterialproduced16000g,containsMaterial
Segment Requirement,SR_0124534001001,Material requirement,6641906ProducedMaterialproduced6000g,containsMaterial
Segment Requirement,SR_0124448001001,Material requirement,6652349ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0127428001001,Material requirement,7252538ProducedMaterialproduced4667.2g,containsMaterial
Segment Requirement,SR_0125349001001,Material requirement,6896901ProducedMaterialproduced12500g,containsMaterial
Segment Requirement,SR_0125349001001_001,Material requirement,6896904ProducedMaterialproduced7500g,containsMaterial
Segment Requirement,SR_0124391001001,Material requirement,6622501ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126992001001,Material requirement,7169500ProducedMaterialproduced6041.67g,containsMaterial
Segment Requirement,SR_0126841001001,Material requirement,7144935ProducedMaterialproduced2250g,containsMaterial
Segment Requirement,SR_0126798001001,Material requirement,7140474ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0126542001001,Material requirement,7121879ProducedMaterialproduced6000g,containsMaterial
Segment Requirement,SR_0126844001001,Material requirement,7155674ProducedMaterialproduced6250g,containsMaterial
Segment Requirement,SR_0124453001001,Material requirement,6624155ProducedMaterialproduced6000g,containsMaterial
Segment Requirement,SR_0125793001001,Material requirement,6921064ProducedMaterialproduced6250g,containsMaterial
Segment Requirement,SR_0124045001001,Material requirement,6647735ProducedMaterialproduced18RL,containsMaterial
Segment Requirement,SR_0124579001001,Material requirement,6661148ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0124596001001,Material requirement,6657818ProducedMaterialproduced4000.002g,containsMaterial
Segment Requirement,SR_0124590001001,Material requirement,6654635ProducedMaterialproduced2000g,containsMaterial
Segment Requirement,SR_0124711001001,Material requirement,6681367ProducedMaterialproduced3200.4g,containsMaterial
Segment Requirement,SR_0125199001001,Material requirement,6783936ProducedMaterialproduced5833.33g,containsMaterial
Segment Requirement,SR_0125199001001_001,Material requirement,6783937ProducedMaterialproduced4166.67g,containsMaterial
Segment Requirement,SR_0127430001001,Material requirement,7252561ProducedMaterialproduced3750g,containsMaterial
Segment Requirement,SR_0125493001001,Material requirement,6852423ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0125302001001,Material requirement,6842529ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126195001001,Material requirement,7024047ProducedMaterialproduced3499.998g,containsMaterial
Segment Requirement,SR_0124668001001,Material requirement,6689563ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0124720001001,Material requirement,6686259ProducedMaterialproduced14000g,containsMaterial
Segment Requirement,SR_0125087001001,Material requirement,6756111ProducedMaterialproduced4666.664g,containsMaterial
Segment Requirement,SR_0126766001001,Material requirement,7126998ProducedMaterialproduced8000g,containsMaterial
Segment Requirement,SR_0125858001001,Material requirement,6960548ProducedMaterialproduced7083.33g,containsMaterial
Segment Requirement,SR_0125547001001,Material requirement,6877037ProducedMaterialproduced7080g,containsMaterial
Segment Requirement,SR_0126099001001,Material requirement,6974794ProducedMaterialproduced6041.67g,containsMaterial
Segment Requirement,SR_0125955001001,Material requirement,6972027ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0125668001001,Material requirement,6906375ProducedMaterialproduced5625g,containsMaterial
Segment Requirement,SR_0125543001001,Material requirement,6916367ProducedMaterialproduced16000g,containsMaterial
Segment Requirement,SR_0125856001001,Material requirement,6948604ProducedMaterialproduced6250g,containsMaterial
Segment Requirement,SR_0127118001001,Material requirement,7211462ProducedMaterialproduced4666.4g,containsMaterial
Segment Requirement,SR_0125270001001,Material requirement,6826027ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0125540001001,Material requirement,6870008ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126956001001,Material requirement,7171431ProducedMaterialproduced4000.002g,containsMaterial
Segment Requirement,SR_0126917001001,Material requirement,7160060ProducedMaterialproduced6500.004g,containsMaterial
Segment Requirement,SR_0125577001001,Material requirement,6853848ProducedMaterialproduced3499.998g,containsMaterial
Segment Requirement,SR_0126067001001,Material requirement,6987535ProducedMaterialproduced2332g,containsMaterial
Segment Requirement,SR_0125674001001,Material requirement,6962066ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0125544001001,Material requirement,6960900ProducedMaterialproduced30000g,containsMaterial
Segment Requirement,SR_0126345001001,Material requirement,7048037ProducedMaterialproduced4248g,containsMaterial
Segment Requirement,SR_0125786001001,Material requirement,6926022ProducedMaterialproduced14000g,containsMaterial
Segment Requirement,SR_0126091001001,Material requirement,6980964ProducedMaterialproduced4333.336g,containsMaterial
Segment Requirement,SR_0125306001001,Material requirement,6840278ProducedMaterialproduced3252g,containsMaterial
Segment Requirement,SR_0125306001001_001,Material requirement,6840279ProducedMaterialproduced2748g,containsMaterial
Segment Requirement,SR_0125948001001,Material requirement,6959060ProducedMaterialproduced3499.8g,containsMaterial
Segment Requirement,SR_0127231001001,Material requirement,7235499ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0127121001001,Material requirement,7207198ProducedMaterialproduced9333.338g,containsMaterial
Segment Requirement,SR_0126619001001,Material requirement,7090056ProducedMaterialproduced2833.332g,containsMaterial
Segment Requirement,SR_0126398001001,Material requirement,7057159ProducedMaterialproduced10000g,containsMaterial
Segment Requirement,SR_0127184001001,Material requirement,7222436ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126813001001,Material requirement,7208234ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126954001001,Material requirement,7203185ProducedMaterialproduced20000g,containsMaterial
Segment Requirement,SR_0126343001001,Material requirement,7020015ProducedMaterialproduced6042g,containsMaterial
Segment Requirement,SR_0125669001001,Material requirement,6936232ProducedMaterialproduced31625g,containsMaterial
Segment Requirement,SR_0126397001001,Material requirement,7038114ProducedMaterialproduced1250g,containsMaterial
Segment Requirement,SR_0126390001001,Material requirement,7038255ProducedMaterialproduced2500g,containsMaterial
Segment Requirement,SR_0125661001001,Material requirement,6957361ProducedMaterialproduced18RL,containsMaterial
Segment Requirement,SR_0125855001001,Material requirement,6943692ProducedMaterialproduced14000g,containsMaterial
